$Water balance Flows: computed flow to complete water balance,
BHT,
JDAY,QWB
44473.58,154.24
44473.62,154.24
44473.66,154.24
44473.7,154.24
44473.75,154.24
44473.79,154.24
44473.83,154.24
44473.87,154.24
44473.91,154.24
44473.95,154.24
44474,154.24
44474.04,154.24
44474.08,154.24
44474.12,154.24
44474.16,154.24
44474.2,154.24
44474.25,154.24
44474.29,154.24
44474.33,154.24
44474.37,154.24
44474.41,154.24
44474.45,154.24
44474.5,154.24
44474.54,154.24
44474.58,154.24
44474.62,154.24
44474.66,154.24
44474.7,154.24
44474.75,154.24
44474.79,154.24
44474.83,154.24
44474.87,154.24
44474.91,154.24
44474.95,154.24
44475,154.24
44475.04,154.24
44475.08,154.24
44475.12,154.24
44475.16,154.24
44475.2,154.24
44475.25,154.24
44475.29,154.24
44475.33,154.24
44475.37,154.24
44475.41,154.24
44475.45,154.24
44475.5,154.24
44475.54,154.24
44475.58,154.24
44475.62,154.24
44475.66,154.24
44475.7,154.24
44475.75,154.24
44475.79,154.24
44475.83,154.24
44475.87,154.24
44475.91,154.24
44475.95,154.24
44476,154.24
44476.04,154.24
44476.08,154.24
44476.12,154.24
44476.16,154.24
44476.2,154.24
44476.25,154.24
44476.29,154.24
44476.33,154.24
44476.37,154.24
44476.41,154.24
44476.45,154.24
44476.5,154.24
44476.54,154.24
44476.58,154.24
44476.62,154.24
44476.66,154.24
44476.7,154.24
44476.75,154.24
44476.79,154.24
44476.83,154.24
44476.87,154.24
44476.91,154.24
44476.95,154.24
44477,154.24
44477.04,154.24
44477.08,154.24
44477.12,154.24
44477.16,154.24
44477.2,154.24
44477.25,154.24
44477.29,154.24
44477.33,154.24
44477.37,154.24
44477.41,154.24
44477.45,154.24
44477.5,154.24
44477.54,154.24
44477.58,154.24
44477.62,154.24
44477.66,154.24
44477.7,154.24
44477.75,154.24
44477.79,154.24
44477.83,154.24
44477.87,154.24
44477.91,154.24
44477.95,154.24
44478,154.24
44478.04,154.24
44478.08,154.24
44478.12,154.24
44478.16,154.24
44478.2,154.24
44478.25,154.24
44478.29,154.24
44478.33,154.24
44478.37,154.24
44478.41,154.24
44478.45,154.24
44478.5,154.24
44478.54,154.24
44478.58,154.24
44478.62,154.24
44478.66,154.24
44478.7,154.24
44478.75,154.24
44478.79,154.24
44478.83,154.24
44478.87,154.24
44478.91,154.24
44478.95,154.24
44479,154.24
44479.04,154.24
44479.08,154.24
44479.12,154.24
44479.16,154.24
44479.2,154.24
44479.25,154.24
