JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 40553.335,   130.464,    23.799,     4.174,     0.361,  4281.667,     0.000,     0.000,    18.793,  1865.885,     1.000,     4.174,  -119.810,     0.000,   260.715,   325.911,    29.556,    25.058,     0.000,
 40553.376,   132.584,    23.797,     4.174,     0.332,  4333.348,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.174,  -129.029,     0.000,   259.744,   325.911,    31.533,    31.329,     0.000,
 40553.418,   126.383,    23.796,     4.168,     0.339,  4398.172,     0.000,     0.000,    18.790,  1865.885,     1.000,     4.168,  -118.166,     0.000,   262.009,   325.884,    29.185,    25.106,     0.000,
 40553.460,   136.613,    23.793,     4.157,     0.340,  4329.945,     0.000,     0.000,    18.787,  1865.885,     1.000,     4.157,  -106.608,     0.000,   262.808,   325.835,    24.323,    19.259,     0.000,
 40553.501,   123.603,    23.789,     4.142,     0.365,  4413.430,     0.000,     0.000,    18.783,  1865.885,     1.000,     4.142,  -134.537,     0.000,   263.821,   325.763,    45.890,    26.705,     0.000,
 40553.543,   117.322,    23.784,     4.124,     0.373,  4465.106,   100.250,     0.000,    18.778,  1865.885,     1.000,     4.124,   -33.429,    94.575,   261.806,   325.679,    38.852,    25.279,     0.000,
 40553.585,   113.230,    23.781,     4.102,     0.331,  4506.543,     0.000,     0.000,    18.775,  1865.885,     1.000,     4.102,  -153.586,     0.000,   261.729,   325.578,    56.207,    33.531,     0.000,
 40553.626,   127.548,    23.778,     4.077,     0.375,  4503.620,     0.000,     0.000,    18.772,  1865.885,     1.000,     4.077,  -161.974,     0.000,   261.508,   325.461,    60.784,    37.238,     0.000,
 40553.668,   122.622,    23.776,     4.051,     0.355,  4506.793,     0.000,     0.000,    18.770,  1865.885,     1.000,     4.051,  -182.967,     0.000,   259.742,   325.339,    72.144,    45.226,     0.000,
 40553.710,   134.180,    23.766,     4.026,     0.337,  4596.456,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.026,  -188.477,     0.000,   257.927,   325.221,    71.924,    49.259,     0.000,
 40553.751,   130.342,    23.762,     4.004,     0.349,  4481.028,     0.000,     0.000,    18.756,  1865.885,     1.000,     4.004,  -160.600,     0.000,   256.509,   325.118,    52.382,    39.608,     0.000,
 40553.793,   132.677,    23.759,     3.987,     0.320,  4527.668,     0.000,     0.000,    18.753,  1865.885,     1.000,     3.987,  -160.327,     0.000,   255.390,   325.038,    52.643,    38.036,     0.000,
 40553.835,   117.298,    23.750,     3.959,     0.360,  4547.238,     0.000,     0.000,    18.744,  1865.885,     1.000,     3.979,  -148.371,     0.000,   253.883,   324.831,    43.895,    33.528,     0.000,
 40553.876,   127.180,    23.742,     3.968,     0.350,  4587.901,     0.000,     0.000,    18.736,  1865.885,     1.000,     3.979,  -138.416,     0.000,   252.568,   324.943,    37.080,    28.960,     0.000,
 40553.918,   110.004,    23.737,     3.983,     0.368,  4606.406,     0.000,     0.000,    18.731,  1865.885,     1.000,     3.983,  -159.765,     0.000,   252.568,   325.016,    48.239,    39.078,     0.000,
 40553.960,   126.720,    23.730,     3.987,     0.362,  4711.248,     0.000,     0.000,    18.724,  1865.885,     1.000,     3.987,  -142.166,     0.000,   253.251,   325.032,    39.578,    30.806,     0.000,
 40554.001,   118.612,    23.722,     3.992,     0.365,  4694.425,     0.000,     0.000,    18.716,  1865.885,     1.000,     3.992,  -152.869,     0.000,   253.481,   325.058,    46.458,    34.835,     0.000,
 40554.043,   122.470,    23.711,     3.999,     0.326,  4731.086,    84.234,     0.000,    18.705,  1865.885,     1.000,     3.999,   -73.519,    79.466,   253.481,   325.088,    46.509,    34.870,     0.000,
 40554.085,   114.910,    23.704,     4.004,     0.361,  4726.749,     0.000,     0.000,    18.698,  1865.885,     1.000,     4.004,  -170.669,     0.000,   252.093,   325.115,    53.443,    44.203,     0.000,
 40554.126,   130.737,    23.697,     4.008,     0.354,  4713.244,     0.000,     0.000,    18.691,  1865.885,     1.000,     4.008,  -170.982,     0.000,   251.894,   325.132,    53.142,    44.602,     0.000,
 40554.168,   114.370,    23.688,     4.006,     0.381,  4679.311,   173.872,     0.000,    18.682,  1865.885,     1.000,     4.006,   -36.354,   164.030,   235.150,   325.124,    58.686,    51.724,     0.000,
 40554.210,   122.988,    23.685,     3.996,     0.351,  4665.262,     0.000,     0.000,    18.679,  1865.885,     1.000,     3.996,  -181.210,     0.000,   248.335,   325.080,    55.425,    49.040,     0.000,
 40554.252,   130.246,    23.679,     3.956,     0.349,  4677.718,     0.000,     0.000,    18.673,  1865.885,     1.000,     3.977,  -216.708,     0.000,   220.617,   324.808,    59.574,    52.944,     0.000,
 40554.293,   112.337,    23.671,     3.877,     0.361,  4657.370,     0.000,     0.000,    18.665,  1865.885,     1.000,     3.950,  -211.133,     0.000,   215.364,   324.345,    54.975,    47.177,     0.000,
 40554.335,   113.198,    23.669,     3.830,     0.344,  4626.566,     0.000,     0.000,    18.663,  1865.885,     1.000,     3.918,  -218.811,     0.000,   232.843,   324.076,    69.032,    58.546,     0.000,
 40554.376,   121.448,    23.664,     3.867,     0.378,  4729.687,     0.000,     0.000,    18.658,  1865.885,     1.000,     3.876,  -293.354,     0.000,   214.847,   324.039,    98.347,    85.814,     0.000,
 40554.418,   119.469,    23.665,     3.763,     0.332,  4510.443,   260.904,     0.000,    18.659,  1865.885,     1.000,     3.832,    15.207,   246.136,   214.299,   323.819,    65.576,    55.833,     0.000,
 40554.460,   111.946,    23.661,     3.733,     0.386,  4562.164,     0.000,     0.000,    18.655,  1865.885,     1.000,     3.789,  -293.089,     0.000,   215.762,   323.677,   102.774,    82.401,     0.000,
 40554.501,   126.287,    23.656,     3.646,     0.405,  4553.608,     0.000,     0.000,    18.650,  1865.885,     1.000,     3.746,  -246.090,     0.000,   237.812,   323.155,    92.116,    68.630,     0.000,
 40554.543,   115.722,    23.658,     3.646,     0.364,  4394.760,     0.000,     0.000,    18.652,  1865.885,     1.000,     3.712,  -228.388,     0.000,   225.568,   323.212,    76.923,    53.821,     0.000,
 40554.585,   132.429,    23.659,     3.644,     0.377,  4344.944,     0.000,     0.000,    18.653,  1865.885,     1.000,     3.686,  -184.189,     0.000,   255.060,   323.322,    67.161,    48.766,     0.000,
 40554.627,   128.119,    23.660,     3.625,     0.322,  4376.200,     0.000,     0.000,    18.654,  1865.885,     1.000,     3.663,  -195.539,     0.000,   253.925,   323.255,    69.596,    56.613,     0.000,
 40554.668,   122.918,    23.659,     3.630,     0.353,  4359.332,    54.961,     0.000,    18.653,  1865.885,     1.000,     3.644,  -122.322,    51.850,   253.258,   323.335,    55.808,    48.287,     0.000,
 40554.710,   126.708,    23.663,     3.611,     0.341,  4283.645,     0.000,     0.000,    18.657,  1865.885,     1.000,     3.631,  -173.868,     0.000,   250.931,   323.278,    49.092,    52.429,     0.000,
 40554.751,   110.838,    23.662,     3.605,     0.347,  4300.244,     0.000,     0.000,    18.656,  1865.885,     1.000,     3.622,  -136.534,     0.000,   249.642,   323.245,    28.888,    34.044,     0.000,
 40554.793,   126.555,    23.668,     3.570,     0.314,  4276.111,     9.038,     0.000,    18.662,  1865.885,     1.000,     3.616,  -129.093,     8.527,   250.498,   323.009,    32.548,    32.560,     0.000,
 40554.835,   132.642,    23.669,     3.588,     0.342,  4298.977,     0.000,     0.000,    18.663,  1865.885,     1.000,     3.615,  -138.015,     0.000,   250.079,   323.089,    31.560,    33.445,     0.000,
 40554.877,   122.042,    23.676,     3.587,     0.324,  4242.024,     0.000,     0.000,    18.670,  1865.885,     1.000,     3.614,  -154.193,     0.000,   249.674,   323.088,    38.578,    42.201,     0.000,
 40554.918,   115.590,    23.676,     3.589,     0.328,  4219.133,    27.582,     0.000,    18.670,  1865.885,     1.000,     3.615,  -123.472,    26.021,   248.410,   323.071,    33.831,    41.001,     0.000,
 40554.960,   119.317,    23.684,     3.593,     0.316,  4224.784,     0.000,     0.000,    18.678,  1865.885,     1.000,     3.615,  -139.036,     0.000,   248.166,   323.095,    28.209,    35.898,     0.000,
 40555.001,   128.000,    23.690,     3.562,     0.303,  4147.971,     0.000,     0.000,    18.684,  1865.885,     1.000,     3.616,  -134.498,     0.000,   247.741,   322.888,    25.847,    33.503,     0.000,
 40555.043,   128.490,    23.699,     3.576,     0.312,  4156.575,     4.156,     0.000,    18.693,  1865.885,     1.000,     3.609,  -144.566,     3.921,   247.957,   323.013,    32.015,    41.416,     0.000,
 40555.085,   134.672,    23.703,     3.568,     0.370,  4198.293,     0.000,     0.000,    18.697,  1865.885,     1.000,     3.597,  -148.170,     0.000,   247.756,   323.062,    31.433,    41.432,     0.000,
 40555.127,   134.760,    23.712,     3.571,     0.311,  4144.965,     0.000,     0.000,    18.706,  1865.885,     1.000,     3.586,  -133.218,     0.000,   248.180,   323.057,    25.286,    33.054,     0.000,
 40555.168,   134.268,    23.716,     3.546,     0.332,  4184.858,   318.864,     0.000,    18.710,  1865.885,     1.000,     3.574,   167.916,   300.815,   248.180,   322.893,    25.281,    32.903,     0.000,
 40555.210,   130.408,    23.725,     3.532,     0.327,  4184.945,     0.000,     0.000,    18.719,  1865.885,     1.000,     3.559,  -132.467,     0.000,   248.226,   322.730,    25.274,    32.688,     0.000,
 40555.251,   116.436,    23.728,     3.530,     0.352,  4272.228,     0.000,     0.000,    18.722,  1865.885,     1.000,     3.544,  -129.061,     0.000,   249.482,   322.866,    24.572,    31.105,     0.000,
 40555.293,   124.188,    23.733,     3.514,     0.296,  4238.964,   321.815,     0.000,    18.727,  1865.885,     1.000,     3.528,   176.693,   303.599,   250.103,   322.786,    24.026,    30.197,     0.000,
 40555.335,   121.289,    23.737,     3.493,     0.310,  4322.220,     0.000,     0.000,    18.731,  1865.885,     1.000,     3.513,  -120.107,     0.000,   252.163,   322.608,    22.338,    27.324,     0.000,
 40555.377,   121.956,    23.741,     3.461,     0.336,  4309.451,     0.000,     0.000,    18.735,  1865.885,     1.000,     3.498,  -118.665,     0.000,   253.070,   322.419,    23.340,    25.976,     0.000,
 40555.418,   121.871,    23.745,     3.471,     0.334,  4337.565,     0.000,     0.000,    18.739,  1865.885,     1.000,     3.484,  -124.944,     0.000,   240.773,   322.504,    21.706,    21.507,     0.000,
 40555.460,   128.897,    23.751,     3.443,     0.318,  4389.277,     0.000,     0.000,    18.745,  1865.885,     1.000,     3.473,  -103.721,     0.000,   258.041,   322.341,    19.642,    19.780,     0.000,
 40555.501,   124.748,    23.754,     3.454,     0.389,  4370.316,     0.000,     0.000,    18.748,  1865.885,     1.000,     3.466,  -101.888,     0.000,   258.747,   322.461,    19.119,    19.055,     0.000,
 40555.543,   121.949,    23.754,     3.433,     0.378,  4443.570,   122.928,     0.000,    18.748,  1865.885,     1.000,     3.461,    19.630,   115.970,   260.225,   322.342,    17.005,    17.218,     0.000,
 40555.585,   108.558,    23.760,     3.432,     0.323,  4418.980,     0.000,     0.000,    18.754,  1865.885,     1.000,     3.459,   -88.361,     0.000,   262.624,   322.448,    13.956,    14.582,     0.000,
 40555.626,   119.311,    23.761,     3.436,     0.347,  4491.154,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.462,   -84.038,     0.000,   263.856,   322.441,    12.254,    13.199,     0.000,
 40555.668,   121.276,    23.763,     3.438,     0.317,  4503.088,   583.871,     0.000,    18.757,  1865.885,     1.000,     3.467,   454.330,   550.821,   248.523,   322.475,    10.760,    11.780,     0.000,
 40555.710,   133.183,    23.766,     3.451,     0.331,  4508.635,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.478,   -91.239,     0.000,   250.971,   322.538,     9.535,    10.137,     0.000,
 40555.751,   119.398,    23.766,     3.474,     0.353,  4559.843,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.492,   -62.234,     0.000,   271.345,   322.645,     5.459,     5.475,     0.000,
 40555.793,   119.016,    23.769,     3.486,     0.339,  4537.328,   316.758,     0.000,    18.763,  1865.885,     1.000,     3.508,   232.965,   298.828,   270.470,   322.693,     6.675,     6.965,     0.000,
 40555.835,   110.992,    23.768,     3.508,     0.344,  4578.035,     0.000,     0.000,    18.762,  1865.885,     1.000,     3.523,   -66.860,     0.000,   269.817,   322.803,     6.693,     7.182,     0.000,
 40555.876,   108.476,    23.768,     3.529,     0.343,  4629.623,     0.000,     0.000,    18.762,  1865.885,     1.000,     3.537,   -70.998,     0.000,   268.447,   322.899,     7.850,     8.695,     0.000,
 40555.918,   119.986,    23.765,     3.525,     0.388,  4663.612,   289.411,     0.000,    18.759,  1865.885,     1.000,     3.553,   197.353,   273.029,   267.347,   322.875,     9.451,    10.697,     0.000,
 40555.960,   109.692,    23.771,     3.545,     0.369,  4552.780,     0.000,     0.000,    18.765,  1865.885,     1.000,     3.571,   -95.798,     0.000,   248.510,   322.972,     9.921,    11.416,     0.000,
 40556.001,   120.845,    23.765,     3.579,     0.361,  4634.111,     0.000,     0.000,    18.759,  1865.885,     1.000,     3.590,  -110.833,     0.000,   234.343,   322.942,    10.300,    11.934,     0.000,
 40556.043,   120.983,    23.767,     3.598,     0.377,  4707.841,   403.413,     0.000,    18.761,  1865.885,     1.000,     3.610,   286.327,   380.578,   249.368,   323.143,     9.511,    10.965,     0.000,
 40556.085,   118.325,    23.764,     3.598,     0.345,  4753.304,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.633,   -76.308,     0.000,   266.853,   323.218,     9.269,    10.673,     0.000,
 40556.126,   117.805,    23.764,     3.639,     0.392,  4684.939,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.652,   -73.053,     0.000,   268.199,   323.414,     8.408,     9.431,     0.000,
 40556.168,   119.055,    23.763,     3.632,     0.356,  4659.056,   303.438,     0.000,    18.757,  1865.885,     1.000,     3.666,   209.440,   286.263,   266.822,   323.374,     9.421,    10.850,     0.000,
 40556.210,   121.560,    23.764,     3.647,     0.358,  4757.011,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.676,   -84.328,     0.000,   266.809,   323.452,    12.865,    14.819,     0.000,
 40556.251,   118.817,    23.763,     3.676,     0.376,  4774.840,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.681,   -82.402,     0.000,   266.809,   323.544,    11.908,    13.759,     0.000,
 40556.293,   118.049,    23.763,     3.651,     0.358,  4723.085,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.685,   -77.014,     0.000,   266.809,   323.466,     9.409,    10.949,     0.000,
 40556.335,   119.900,    23.764,     3.660,     0.345,  4730.040,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.689,   -91.003,     0.000,   251.208,   323.517,     8.693,    10.001,     0.000,
 40556.376,   125.771,    23.762,     3.681,     0.350,  4735.480,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.696,   -68.006,     0.000,   271.598,   323.611,     7.691,     8.302,     0.000,
 40556.418,   125.166,    23.764,     3.699,     0.366,  4772.359,   365.525,     0.000,    18.758,  1865.885,     1.000,     3.708,   277.674,   344.835,   259.361,   323.603,     1.711,     1.208,     0.000,
 40556.460,   130.505,    23.761,     3.701,     0.348,  4723.502,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.722,   -76.529,     0.000,   246.458,   323.705,     0.044,    -0.761,     0.000,
 40556.501,   124.651,    23.766,     3.707,     0.332,  4757.272,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.738,   -48.721,     0.000,   263.140,   323.723,    -4.886,    -6.976,     0.000,
 40556.543,   127.196,    23.760,     3.726,     0.406,  4747.732,     0.000,     0.000,    18.754,  1865.885,     1.000,     3.756,   -57.533,     0.000,   246.944,   323.816,    -8.469,   -10.870,     0.000,
 40556.585,   124.989,    23.762,     3.777,     0.338,  4720.671,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.776,    19.323,     0.000,   301.619,   324.047,   -19.031,   -22.720,     0.000,
 40556.626,   133.483,    23.762,     3.800,     0.361,  4771.709,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.800,     4.439,     0.000,   296.866,   324.156,   -14.084,   -17.644,     0.000,
 40556.668,   128.422,    23.764,     3.822,     0.396,  4763.807,   432.116,     0.000,    18.758,  1865.885,     1.000,     3.822,   407.253,   407.656,   279.779,   324.257,   -21.471,   -22.604,     0.000,
 40556.710,   127.950,    23.764,     3.842,     0.331,  4761.931,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.842,    -2.898,     0.000,   292.605,   324.350,   -13.823,   -15.024,     0.000,
 40556.751,   134.313,    23.761,     3.862,     0.364,  4799.642,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.862,    28.683,     0.000,   294.981,   324.444,   -26.060,   -32.087,     0.000,
 40556.793,   130.622,    23.767,     3.886,     0.385,  4735.325,     0.000,     0.000,    18.761,  1865.885,     1.000,     3.886,    68.121,     0.000,   319.166,   324.560,   -33.355,   -40.160,     0.000,
 40556.835,   130.312,    23.764,     3.914,     0.432,  4767.709,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.914,    69.596,     0.000,   322.292,   324.688,   -30.247,   -41.745,     0.000,
 40556.876,   133.429,    23.763,     3.940,     0.383,  4821.534,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.940,    57.080,     0.000,   323.143,   324.811,   -24.413,   -34.335,     0.000,
 40556.918,   133.626,    23.764,     3.968,     0.363,  4680.395,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.968,   162.063,     0.000,   321.353,   324.943,   -70.866,   -94.787,     0.000,
 40556.960,   131.014,    23.762,     4.011,     0.383,  4806.828,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.996,    59.144,     0.000,   320.362,   325.128,   -28.743,   -35.166,     0.000,
 40557.002,   135.348,    23.765,     4.035,     0.334,  4837.537,     0.000,     0.000,    18.759,  1865.885,     1.000,     4.013,    54.774,     0.000,   320.297,   325.253,   -24.735,   -34.995,     0.000,
 40557.043,   131.269,    23.764,     4.035,     0.383,  4839.766,     0.000,     0.000,    18.758,  1865.885,     1.000,     4.024,    51.214,     0.000,   319.901,   325.245,   -21.831,   -34.727,     0.000,
 40557.085,   136.398,    23.760,     4.063,     0.381,  4773.832,     0.000,     0.000,    18.754,  1865.885,     1.000,     4.035,   101.575,     0.000,   296.437,   325.368,   -49.300,   -81.206,     0.000,
 40557.126,   130.002,    23.760,     4.058,     0.367,  4817.080,     0.000,     0.000,    18.754,  1865.885,     1.000,     4.046,    45.485,     0.000,   273.307,   325.351,   -36.977,   -60.552,     0.000,
 40557.168,   131.530,    23.766,     4.072,     0.402,  4822.146,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.056,    76.204,     0.000,   314.308,   325.427,   -34.138,   -53.185,     0.000,
 40557.210,   142.909,    23.764,     4.092,     0.352,  4926.933,     0.000,     0.000,    18.758,  1865.885,     1.000,     4.068,    65.786,     0.000,   315.250,   325.514,   -29.507,   -46.543,     0.000,
 40557.252,   134.998,    23.766,     4.083,     0.383,  5006.715,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.079,    23.891,     0.000,   301.971,   325.479,   -20.382,   -27.018,     0.000,
 40557.293,   132.540,    23.766,     4.086,     0.352,  4967.375,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.086,   -15.691,     0.000,   279.092,   325.500,   -13.962,   -16.754,     0.000,
 40557.335,   133.834,    23.768,     4.092,     0.362,  4893.063,     0.000,     0.000,    18.762,  1865.885,     1.000,     4.092,    -2.447,     0.000,   294.739,   325.527,   -13.422,   -14.920,     0.000,
 40557.376,   117.839,    23.765,     4.105,     0.366,  4985.144,     0.000,     0.000,    18.759,  1865.885,     1.000,     4.102,     7.778,     0.000,   298.970,   325.584,   -16.639,   -17.754,     0.000,
 40557.418,   131.756,    23.767,     4.127,     0.371,  4950.925,     0.000,     0.000,    18.761,  1865.885,     1.000,     4.119,    24.007,     0.000,   301.895,   325.687,   -23.545,   -24.253,     0.000,
 40557.460,   127.361,    23.769,     4.151,     0.433,  4900.238,     0.000,     0.000,    18.763,  1865.885,     1.000,     4.140,    33.356,     0.000,   310.579,   325.797,   -23.266,   -25.308,     0.000,
 40557.501,   133.414,    23.767,     4.192,     0.364,  5038.784,     0.000,     0.000,    18.761,  1865.885,     1.000,     4.166,    63.570,     0.000,   328.210,   325.987,   -24.894,   -36.452,     0.000,
 40557.543,   125.733,    23.771,     4.201,     0.402,  5032.664,     0.000,     0.000,    18.765,  1865.885,     1.000,     4.194,    74.537,     0.000,   329.553,   326.024,   -30.581,   -40.427,     0.000,
 40557.585,   122.785,    23.772,     4.256,     0.373,  4989.346,     0.000,     0.000,    18.766,  1865.885,     1.000,     4.222,    79.077,     0.000,   331.962,   326.284,   -31.638,   -41.761,     0.000,
 40557.626,   116.411,    23.770,     4.260,     0.388,  5010.213,     0.000,     0.000,    18.764,  1865.885,     1.000,     4.250,    75.109,     0.000,   332.351,   326.298,   -30.296,   -38.760,     0.000,
 40557.668,   120.325,    23.772,     4.289,     0.410,  5009.780,   275.810,     0.000,    18.766,  1865.885,     1.000,     4.274,   293.688,   260.198,   292.170,   326.450,   -30.338,   -37.432,     0.000,
 40557.710,   128.686,    23.772,     4.321,     0.383,  4940.402,     0.000,     0.000,    18.766,  1865.885,     1.000,     4.298,   154.910,     0.000,   283.685,   326.565,   -87.676,  -110.114,     0.000,
 40557.751,   126.434,    23.774,     4.339,     0.369,  5015.333,     0.000,     0.000,    18.768,  1865.885,     1.000,     4.327,    52.056,     0.000,   286.365,   326.674,   -39.795,   -52.570,     0.000,
 40557.793,   116.303,    23.780,     4.388,     0.375,  5044.848,    57.792,     0.000,    18.774,  1865.885,     1.000,     4.353,   166.059,    54.521,   286.787,   326.913,   -63.761,   -87.904,     0.000,
 40557.835,   124.723,    23.776,     4.389,     0.395,  5132.974,     0.000,     0.000,    18.770,  1865.885,     1.000,     4.377,    53.496,     0.000,   281.978,   326.910,   -39.311,   -59.117,     0.000,
 40557.876,   118.745,    23.782,     4.406,     0.380,  5166.650,     0.000,     0.000,    18.776,  1865.885,     1.000,     4.396,    17.412,     0.000,   293.487,   327.003,   -22.535,   -28.393,     0.000,
 40557.918,   118.573,    23.782,     4.440,     0.435,  5233.627,    92.736,     0.000,    18.776,  1865.885,     1.000,     4.415,   150.145,    87.487,   311.045,   327.158,   -31.754,   -47.017,     0.000,
 40557.960,   115.625,    23.786,     4.449,     0.451,  5173.553,     0.000,     0.000,    18.780,  1865.885,     1.000,     4.437,    40.097,     0.000,   282.224,   327.200,   -33.779,   -51.294,     0.000,
 40558.001,   120.662,    23.788,     4.453,     0.371,  5176.727,     0.000,     0.000,    18.782,  1865.885,     1.000,     4.452,   -19.890,     0.000,   266.563,   327.226,   -17.307,   -23.466,     0.000,
 40558.043,   115.481,    23.791,     4.458,     0.387,  5128.754,     0.000,     0.000,    18.785,  1865.885,     1.000,     4.458,   -33.681,     0.000,   259.319,   327.249,   -15.037,   -19.212,     0.000,
 40558.085,   114.329,    23.792,     4.458,     0.412,  5202.635,     0.000,     0.000,    18.786,  1865.885,     1.000,     4.458,   -47.494,     0.000,   249.923,   327.248,   -12.333,   -17.498,     0.000,
 40558.126,   113.566,    23.797,     4.454,     0.413,  5234.664,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.454,   -48.695,     0.000,   248.526,   327.230,   -12.626,   -17.384,     0.000,
 40558.168,   109.134,    23.798,     4.448,     0.402,  5146.636,   812.018,     0.000,    18.792,  1865.885,     1.000,     4.448,   703.026,   766.055,   247.494,   327.202,    -6.866,    -9.812,     0.000,
 40558.210,   107.213,    23.799,     4.440,     0.409,  5137.516,     0.000,     0.000,    18.793,  1865.885,     1.000,     4.440,   -71.914,     0.000,   243.868,   327.166,    -3.939,    -7.445,     0.000,
 40558.251,   122.903,    23.802,     4.431,     0.411,  5138.167,     0.000,     0.000,    18.796,  1865.885,     1.000,     4.431,   -73.035,     0.000,   243.563,   327.125,    -3.875,    -6.652,     0.000,
 40558.293,   118.420,    23.802,     4.423,     0.372,  5121.336,    41.681,     0.000,    18.796,  1865.885,     1.000,     4.423,   -33.746,    39.322,   242.171,   327.084,    -4.369,    -7.476,     0.000,
 40558.335,   126.275,    23.803,     4.413,     0.376,  5154.199,     0.000,     0.000,    18.797,  1865.885,     1.000,     4.413,   -84.219,     0.000,   238.861,   327.041,    -1.166,    -2.795,     0.000,
 40558.376,   118.924,    23.808,     4.406,     0.364,  5116.594,     0.000,     0.000,    18.802,  1865.885,     1.000,     4.406,   -40.910,     0.000,   268.453,   327.006,    -7.689,    -9.954,     0.000,
 40558.418,   112.697,    23.808,     4.401,     0.406,  5166.872,   468.074,     0.000,    18.802,  1865.885,     1.000,     4.401,   379.898,   441.579,   248.180,   326.980,    -6.569,   -10.551,     0.000,
 40558.460,   113.463,    23.807,     4.397,     0.379,  5186.703,     0.000,     0.000,    18.801,  1865.885,     1.000,     4.397,     3.084,     0.000,   300.076,   326.963,   -12.245,   -17.726,     0.000,
 40558.501,   117.326,    23.814,     4.397,     0.381,  5111.759,     0.000,     0.000,    18.808,  1865.885,     1.000,     4.397,   -12.978,     0.000,   282.846,   326.961,   -12.573,   -18.564,     0.000,
 40558.543,   113.994,    23.812,     4.396,     0.371,  5097.586,   128.075,     0.000,    18.806,  1865.885,     1.000,     4.396,   124.131,   120.825,   299.563,   326.956,   -13.578,   -17.121,     0.000,
 40558.585,   118.156,    23.817,     4.395,     0.386,  5125.404,     0.000,     0.000,    18.811,  1865.885,     1.000,     4.395,    -0.866,     0.000,   297.104,   326.951,   -13.753,   -15.229,     0.000,
 40558.626,   111.373,    23.816,     4.390,     0.384,  5006.365,     0.000,     0.000,    18.810,  1865.885,     1.000,     4.390,   -11.276,     0.000,   292.525,   326.932,   -11.025,   -12.106,     0.000,
 40558.668,   114.022,    23.814,     4.383,     0.369,  5135.788,   271.095,     0.000,    18.808,  1865.885,     1.000,     4.383,   250.623,   255.750,   295.077,   326.898,   -12.802,   -13.892,     0.000,
 40558.710,   116.687,    23.820,     4.375,     0.497,  5074.386,     0.000,     0.000,    18.814,  1865.885,     1.000,     4.375,    -4.590,     0.000,   295.075,   326.862,   -13.272,   -13.924,     0.000,
 40558.751,   124.011,    23.816,     4.366,     0.393,  5113.294,     0.000,     0.000,    18.810,  1865.885,     1.000,     4.366,    -6.234,     0.000,   294.282,   326.820,   -12.886,   -13.418,     0.000,
 40558.793,   113.694,    23.819,     4.356,     0.413,  5051.374,   245.366,     0.000,    18.813,  1865.885,     1.000,     4.356,   224.379,   231.478,   293.854,   326.770,   -12.648,   -13.170,     0.000,
 40558.835,   114.484,    23.819,     4.342,     0.398,  5070.638,     0.000,     0.000,    18.813,  1865.885,     1.000,     4.342,    -9.140,     0.000,   292.910,   326.707,   -12.079,   -12.578,     0.000,
 40558.876,   113.032,    23.823,     4.324,     0.403,  5045.031,     0.000,     0.000,    18.817,  1865.885,     1.000,     4.324,   -12.902,     0.000,   291.275,   326.620,   -10.915,   -11.527,     0.000,
 40558.918,   117.670,    23.822,     4.298,     0.443,  5029.575,    30.558,     0.000,    18.816,  1865.885,     1.000,     4.298,    18.584,    28.829,   292.143,   326.495,   -11.865,   -12.242,     0.000,
 40558.960,   115.681,    23.822,     4.263,     0.430,  5036.899,     0.000,     0.000,    18.816,  1865.885,     1.000,     4.263,    -9.771,     0.000,   292.173,   326.336,   -11.981,   -12.410,     0.000,
 40559.001,   116.572,    23.823,     4.220,     0.376,  5038.479,     0.000,     0.000,    18.817,  1865.885,     1.000,     4.220,    -7.176,     0.000,   292.967,   326.135,   -12.849,   -13.142,     0.000,
