$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
0.5,0,248.71,111.11,178.2,159.4,131.67,142.16,163.97,138.53,158.47,145.59,144.97,166.77,189.1,206.65,208.83,164.59,224.2,197.51,215.79,252.55,214.54,187.75,227,187.65,155.25,161.89,243,238.74,269.27,291.28,205.2,308.73,309.35,362.52,311.22,316.83,339.99,333.65,306.13,392.22,277.06,261.17,302.71,492.95,553.28,390.66,516.73,385.78,440.3,431.78,443,411.74,380.49,378.82,347.15,402.19,332.2,296.48,358.05,392.22,473.84,373.84,304.16,273.42,322.85,640.72,563.87,397.1,348.71,345.28,446.95,615.17,432.82,290.24,470.73,346.11,460.96,435.32,546.22,406.65,567.92,431.06,553.18,463.04,740.62,688.28,517.66,455.77,460.96,582.67,399.38,663.25,749.24,607.9,585.37,645.18,629.92,432.1,589.42,476.85,356.29,575.19,637.5,462.52,584.44,666.68,954.43,968.45,886.62,920.37,795.03,661.38,1062.74,673.22,772.81,875.3,793.37,624.73,623.48,878.73,793.79,666.99,596.38,516,582.98,543.52,721.09,987.25,455.25,489.83,557.44,582.36,711.23,496.48,674.47,602.92,1010.72,739.79,980.81,859.62,677.69,688.38,689.32,594.51,602.3,554.84,650.27,641.24,726.91,591.81,628.36,656.4,686.72,709.67,724.73,767.41,641.03,875.61,1260.98,1261.81,704.06,545.39,604.48,1166.27,1310.1,990.15,878.42,753.7,763.15,795.65,794.1,754.32,618.81,1211.45,935.22,1140.31,819.23,746.95,592.22,696.17,663.15,824.83,893.27,792.54,762.01,909.36,773.33,666.68,1064.51,961.39,631.48,786.41,1238.34,1265.55,1400.13,1506.26,1168.04,902.93,565.33,722.24,723.9,663.05,810.71,1157.03,788.39,1168.46,872.81,783.82,885.06,973.75,880.7,769.07,582.36,841.35,907.39,1054.23,865.65,657.65,736.26,618.08,503.65,0,0,151.61,120.77,114.33,201.87,206.55,234.79,212.47,207.27,241.54,266.98,249.33,150.68,270.41,0,0,0,83.91,242.48,166.57,236.87,264.49,222.85,357.33,290.87,359.4,393.99,491.91,430.33,425.87,336.66,417.77,0,0,0,0,152.75,205.92,190.35,282.77,287.54,427.94,352.34,582.46,0,592.5,,,,,592.5,24,,195423577.2,,556,,
0.5,0,248.71,109.35,169.89,159.4,131.67,142.16,163.97,138.53,152.75,145.59,144.97,166.77,184.32,206.65,207.17,164.59,224.2,197.51,215.79,252.55,212.57,187.75,227,187.65,149.22,161.89,243,238.74,269.27,291.28,204.16,308.73,309.35,358.57,311.22,316.83,323.99,333.65,303.74,392.22,275.39,261.17,302.71,492.95,540.09,390.66,516.73,379.34,440.3,431.78,429.71,411.74,376.95,378.82,344.45,402.19,332.2,296.48,358.05,392.22,468.44,373.84,304.16,270.83,322.85,640.72,557.44,397.1,347.36,345.07,446.95,609.57,431.58,290.24,470.73,346.11,451,433.24,546.22,406.65,559.1,414.34,551.41,463.04,740.62,682.57,517.66,455.77,457.95,582.67,399.38,663.25,749.24,607.9,585.37,645.18,627.43,432.1,589.42,463.98,350.68,573.22,637.5,462.52,584.44,666.68,954.43,968.45,886,917.05,795.03,661.38,1062.74,673.22,764.61,875.3,793.37,624.73,623.48,878.73,793.79,658.68,596.38,516,582.98,543.52,713.51,982.57,445.6,489.83,550.17,582.36,703.54,492.95,674.47,602.92,1010.72,739.79,980.81,856.4,669.48,688.38,689.32,585.58,601.57,554.84,650.27,634.9,726.91,591.81,628.36,654.11,686.72,709.67,724.73,767.41,641.03,875.61,1260.98,1261.81,704.06,541.13,604.48,1166.27,1310.1,990.15,878.42,753.7,757.23,795.65,794.1,754.32,618.81,1205.84,928.89,1140.31,819.23,746.95,592.22,696.17,660.97,824.83,893.27,792.54,762.01,900.95,771.04,666.68,1058.9,961.39,627.63,786.41,1238.34,1265.55,1400.13,1500.76,1168.04,902.93,561.69,717.98,723.9,663.05,806.87,1145.09,782.36,1168.46,872.81,780.08,885.06,973.75,880.7,769.07,582.36,841.35,907.39,1054.23,860.66,650.79,732.93,618.08,503.65,0,0,151.61,120.77,114.33,190.66,206.55,231.57,212.47,207.27,241.54,266.98,249.33,150.68,270.41,0,0,0,80.27,242.48,166.57,236.87,264.49,222.85,357.33,290.87,359.4,386.4,491.91,430.33,425.87,336.66,417.77,0,0,0,0,152.75,205.92,190.35,282.77,287.54,427.94,352.34,582.46,0,592,,,,,592,25,,191971344.4,,554,,
0.5,0,238.11,109.35,157.74,159.4,131.67,142.16,163.97,138.53,152.75,145.59,144.97,166.77,184.32,206.65,207.17,164.59,224.2,191.07,207.69,240.4,212.57,187.75,227,187.65,149.22,155.56,234.17,238.74,269.27,291.28,197.1,308.73,309.35,358.57,304.47,309.04,323.99,333.65,303.74,392.22,275.39,261.17,302.71,492.95,540.09,390.66,516.73,379.34,436.67,431.78,429.71,406.13,373.74,378.82,344.45,402.19,332.2,296.48,348.81,392.22,463.87,373.84,302.29,270.83,316.1,640.72,557.44,397.1,346.11,340.61,440.61,609.57,431.58,282.56,469.69,341.65,451,433.24,546.22,403.23,559.1,406.55,551.41,463.04,740.62,682.57,500.84,454.11,457.95,579.55,399.38,663.25,749.24,603.65,585.37,645.18,627.43,432.1,589.42,463.98,350.68,573.22,637.5,462.52,584.44,666.68,954.43,961.91,886,917.05,791.4,661.38,1062.74,673.22,764.61,871.56,791.29,617.25,619.02,878.73,793.79,658.68,596.38,516,576.23,543.52,709.67,982.57,445.6,482.25,550.17,582.36,703.54,492.95,674.47,602.92,1004.69,739.79,980.81,846.95,669.48,682.78,679.25,585.58,601.57,554.84,650.27,631.17,726.91,591.81,622.23,654.11,686.72,705,724.73,762.42,641.03,875.61,1253.5,1261.81,704.06,541.13,592.33,1166.27,1310.1,983.82,878.42,753.7,757.23,795.65,794.1,754.32,618.81,1192.75,928.89,1133.04,819.23,746.95,592.22,696.17,655.46,813.52,881.01,792.54,762.01,900.95,771.04,666.68,1058.9,961.39,627.63,786.41,1238.34,1260.77,1400.13,1490.16,1168.04,902.93,561.69,717.98,723.9,663.05,806.87,1145.09,771.04,1168.46,872.81,780.08,885.06,967.1,880.7,769.07,582.36,828.26,907.39,1054.23,860.66,650.79,732.93,618.08,503.65,0,0,151.61,120.77,114.33,185.47,206.55,231.57,212.47,203.02,234.9,266.98,249.33,150.68,270.41,0,0,0,75.91,242.48,164.07,235.1,264.49,222.85,357.33,289.83,359.4,386.4,485.78,430.33,425.87,336.66,417.77,0,0,0,0,151.51,205.92,190.35,278.93,287.54,427.94,352.34,582.46,0,591.5,,,,,591.5,26,,188496405.8,,552,,
0.5,0,238.11,109.35,157.74,156.91,131.67,142.16,163.97,138.53,151.61,145.59,144.97,166.77,184.32,206.65,207.17,152.75,224.2,191.07,207.69,240.4,210.08,187.75,227,187.65,149.22,155.56,234.17,238.74,269.27,291.28,197.1,308.73,309.35,350.16,304.47,309.04,323.99,333.65,298.66,392.22,271.86,261.17,300.11,492.95,540.09,389.42,511.23,376.64,428.46,431.78,429.71,406.13,373.74,372.9,341.02,402.19,332.2,296.48,348.81,392.22,461.59,373.84,302.29,270.83,310.6,640.72,557.44,397.1,343.41,340.61,440.61,602.71,422.96,282.56,462.21,341.65,451,433.24,546.22,403.23,559.1,406.55,551.41,463.04,740.62,676.65,500.84,454.11,449.75,567.82,399.38,663.25,746.64,599.7,585.37,645.18,619.12,432.1,589.42,459.82,350.68,567.3,637.5,462.52,581.53,666.68,954.43,961.91,879.56,912.89,783.3,661.38,1054.12,673.22,764.61,871.56,783.92,617.25,619.02,878.73,793.79,658.68,596.38,516,576.23,538.12,709.67,982.57,445.6,482.25,550.17,578.41,702.82,492.95,674.47,602.92,1004.69,739.79,980.81,846.95,669.48,682.78,679.25,585.58,601.57,554.84,650.27,631.17,721.61,591.81,622.23,654.11,681.53,705,712.68,762.42,640.3,869.49,1253.5,1234.6,698.04,541.13,592.33,1166.27,1310.1,976.97,873.02,753.7,757.23,795.65,794.1,754.32,618.81,1192.75,924.73,1133.04,819.23,746.95,592.22,693.06,655.46,813.52,881.01,788.49,762.01,900.95,762.84,662.94,1058.9,961.39,627.63,786.41,1238.34,1260.77,1392.45,1490.16,1168.04,902.93,561.69,715.38,716.84,663.05,806.87,1145.09,765.64,1168.46,871.25,780.08,885.06,967.1,880.7,769.07,582.36,823.07,899.91,1054.23,860.66,650.79,732.93,609.67,503.65,0,0,151.61,120.77,114.33,185.47,205.72,231.57,201.25,203.02,234.9,266.98,249.33,144.34,270.41,0,0,0,75.91,242.48,162.41,235.1,264.49,222.85,351.62,289.83,359.4,386.4,485.78,430.33,425.87,336.66,417.77,0,0,0,0,146.42,205.92,186.19,278.93,287.54,427.94,352.34,582.46,0,591,,,,,591,27,,184779940.4,,550,,
0.5,0,231.88,109.35,149.33,156.91,131.67,142.16,151.61,135.21,151.61,145.59,144.14,166.77,184.32,206.65,198.34,152.75,224.2,191.07,207.69,234.79,210.08,187.75,227,187.65,149.22,155.56,227.94,238.74,269.27,286.92,197.1,308.73,309.35,350.16,301.67,309.04,323.99,330.43,298.66,384.22,271.86,258.05,300.11,492.95,540.09,385.26,511.23,376.64,428.46,431.78,429.71,406.13,369.06,369.58,341.02,401.77,332.2,296.48,348.81,385.37,455.36,373.84,302.29,265.11,310.6,640.72,547.36,397.1,343.41,340.61,430.02,589.42,422.96,282.56,462.21,336.66,451,431.68,546.22,403.23,559.1,401.25,551.41,455.25,734.59,676.65,500.84,454.11,449.75,567.82,399.38,663.25,746.64,599.7,585.37,645.18,619.12,430.75,589.42,453.59,350.68,567.3,631.37,449.54,581.53,666.68,942.18,961.91,879.56,907.18,777.48,661.38,1048.83,671.56,757.23,864.19,783.92,617.25,619.02,878.73,793.79,658.68,590.77,516,576.23,538.12,709.67,982.57,445.6,478.51,550.17,578.41,702.82,492.95,669.69,585.99,1004.69,732.1,973.85,843.53,669.48,682.78,679.25,585.58,601.57,554.84,650.27,631.17,721.61,588.38,622.23,648.4,681.53,705,712.68,762.42,636.88,865.23,1248.42,1231.9,698.04,541.13,586.62,1160.04,1304.8,976.97,873.02,753.7,751.21,789.74,794.1,754.32,618.81,1192.75,924.73,1129.41,819.23,746.95,588.59,693.06,655.46,813.52,878.83,783.82,760.97,900.95,762.84,662.94,1058.9,961.39,627.63,767.72,1232.01,1254.23,1392.45,1490.16,1160.67,902.93,561.69,715.38,716.84,655.26,806.87,1140.52,760.45,1168.46,871.25,780.08,870.63,967.1,880.7,769.07,582.36,823.07,899.91,1054.23,860.66,650.79,732.93,609.67,503.65,0,0,146.84,120.77,114.33,185.47,205.72,230.53,201.25,199.38,234.9,266.98,249.33,144.34,270.41,0,0,0,75.91,242.48,162.41,229.29,264.49,221.08,346.74,285.57,359.4,379.55,485.78,430.33,425.87,336.66,415.07,0,0,0,0,146.42,205.92,186.19,278.93,287.54,427.94,352.34,582.46,0,590.5,,,,,590.5,28,,181110935,,548,,
0.5,0,231.88,109.35,149.33,156.91,131.67,142.16,151.61,131.26,151.61,145.17,144.14,166.77,184.32,206.65,198.34,152.75,215.27,191.07,207.69,234.79,210.08,187.75,227,187.65,149.22,155.56,227.94,238.74,269.27,286.92,197.1,295.44,309.35,350.16,301.67,309.04,323.99,330.43,298.34,384.22,271.86,258.05,297.83,492.95,535.84,385.05,511.23,376.64,422.02,429.08,429.71,406.13,369.06,365.74,341.02,401.77,328.67,296.48,348.81,385.37,439.05,370.83,302.29,265.11,310.6,640.72,541.03,394.09,343.41,336.56,430.02,579.76,420.36,282.56,462.21,336.66,451,426.18,546.22,403.23,557.64,401.25,551.41,455.25,734.59,671.04,500.84,450.37,449.75,567.82,399.38,663.25,746.64,592.85,585.37,645.18,619.12,430.75,585.58,453.59,344.66,563.15,631.37,449.54,578.41,666.68,942.18,955.37,879.56,907.18,777.48,657.75,1048.83,671.56,757.23,864.19,779.25,594.09,619.02,863.67,793.79,646.95,590.77,516,570.42,531.47,709.67,978.73,438.74,478.51,544.66,571.66,702.82,492.95,666.06,585.99,994.62,732.1,973.85,843.53,669.48,682.78,671.66,585.58,601.57,554.84,644.77,631.17,721.61,588.38,622.23,644.67,681.53,705,712.68,760.35,636.88,865.23,1248.42,1231.9,698.04,541.13,586.62,1152.77,1303.04,976.97,873.02,753.7,745.6,783.82,794.1,747.26,618.81,1151.01,919.02,1129.41,819.23,742.07,588.59,693.06,655.46,813.52,878.83,783.82,760.97,897.01,762.84,662.94,1058.9,961.39,624.83,767.72,1232.01,1254.23,1392.45,1490.16,1160.67,902.93,561.69,715.38,716.84,655.26,806.87,1140.52,760.45,1168.46,871.25,777.07,870.63,967.1,880.7,769.07,582.36,823.07,899.91,1050.7,860.66,650.79,732.93,609.67,503.65,0,0,146.84,120.77,114.33,185.47,205.72,230.53,192.84,199.38,229.18,266.98,249.33,142.68,260.44,0,0,0,69.58,242.48,162.41,229.29,257.95,221.08,346.74,285.57,357.02,379.55,485.78,430.33,423.89,333.86,415.07,0,0,0,0,146.42,205.92,186.19,278.93,281.73,427.94,352.34,582.46,0,590,,,,,590,29,,177349907.6,,546,,
0.5,0,223.89,109.35,149.33,156.91,131.67,142.16,151.61,131.26,151.61,145.17,144.14,166.77,175.81,200.63,194.29,152.75,215.27,191.07,207.69,234.79,210.08,179.24,224.51,187.65,149.22,149.43,227.94,238.74,269.06,286.92,197.1,295.44,309.35,336.77,301.67,309.04,323.99,330.43,298.34,384.22,271.86,258.05,297.83,492.95,530.33,385.05,507.38,376.64,422.02,423.89,424.72,400.94,364.8,360.24,332.41,401.77,328.67,296.48,348.81,385.37,430.33,370.83,300.73,258.88,305.93,633.35,541.03,394.09,343.41,333.13,426.07,579.76,420.36,279.55,462.21,336.66,451,426.18,546.22,403.23,557.64,401.25,547.88,455.25,734.59,671.04,500.84,450.37,449.75,567.82,399.38,650.38,743.94,592.85,585.37,645.18,619.12,430.75,585.58,453.59,344.14,563.15,631.37,449.54,578.41,660.66,942.18,955.37,865.96,907.18,777.48,657.75,1048.83,671.56,757.23,859.31,774.37,594.09,619.02,863.67,793.79,643.83,590.77,506.24,564.81,531.47,709.67,978.73,438.74,478.51,544.66,571.66,692.64,487.24,666.06,585.99,994.62,732.1,973.85,843.53,669.48,682.78,671.66,585.58,597.1,554.84,644.77,631.17,721.61,588.38,622.23,644.67,681.53,697.94,702.71,749.13,636.88,865.23,1241.35,1227.54,698.04,536.25,586.62,1152.77,1303.04,970.74,873.02,753.7,738.02,783.82,787.87,747.26,618.81,1149.45,913.1,1129.41,819.23,742.07,587.03,693.06,655.46,810.09,878.83,783.82,760.97,897.01,762.84,657.33,1053.6,961.39,624.83,767.72,1219.44,1254.23,1384.14,1490.16,1160.67,902.93,552.04,715.38,716.84,649.03,806.87,1136.47,749.86,1168.46,871.25,777.07,870.63,965.13,880.7,769.07,582.36,823.07,899.91,1050.7,860.66,644.04,728.78,609.67,503.65,0,0,146.84,120.77,114.33,183.7,198.24,230.53,192.84,199.38,229.18,266.98,249.33,142.68,260.44,0,0,0,63.86,238.63,162.41,226.07,257.95,221.08,346.74,285.57,357.02,379.55,480.8,430.33,423.89,333.86,415.07,0,0,0,0,146.42,198.24,186.19,278.93,281.73,427.42,352.34,582.46,0,589.5,,,,,589.5,30,,173862553.8,,544,,
0.5,0,182.45,109.35,149.33,152.55,131.67,142.16,151.61,131.26,150.26,143.2,144.14,166.77,167.5,197.51,194.29,152.75,206.96,191.07,207.69,234.79,210.08,179.24,224.51,185.47,149.22,149.43,227.94,238.74,269.06,286.92,188.89,290.45,309.35,336.77,301.67,309.04,323.99,322.33,298.34,384.22,270.41,258.05,297.83,485.26,530.33,385.05,507.38,376.64,422.02,423.89,416.52,400.94,361.69,360.24,332.41,396.89,328.67,296.48,339.47,385.37,419.32,370.83,300.73,258.88,299.18,633.35,541.03,394.09,339.26,333.13,421.09,570.21,420.36,279.55,462.21,336.66,445.7,426.18,534.38,402.4,557.64,395.02,547.88,455.25,734.59,671.04,500.84,450.37,449.75,567.82,399.38,650.38,743.94,592.85,585.37,645.18,614.24,430.75,585.58,453.59,344.14,563.15,631.37,449.54,578.41,660.66,942.18,955.37,865.96,903.86,771.98,652.76,1042.39,671.56,757.23,859.31,774.37,594.09,614.65,863.67,781.64,643.83,590.77,506.24,564.81,531.47,709.67,974.16,438.74,478.51,544.66,571.66,682.36,487.24,666.06,585.99,994.62,732.1,973.85,843.53,669.48,673.74,671.66,585.58,597.1,554.84,644.77,624.93,721.61,588.38,622.23,644.67,681.53,697.73,697.94,749.13,636.88,855.26,1241.35,1227.54,696.48,536.25,586.62,1152.77,1303.04,970.74,866.06,753.7,732.72,783.82,779.04,747.26,618.81,1149.45,913.1,1124.43,819.23,742.07,587.03,693.06,651.41,810.09,878.83,783.82,758.89,897.01,756.4,657.33,1047.48,961.39,624.83,767.72,1219.44,1254.23,1384.14,1486.84,1160.67,894.83,552.04,715.38,716.84,649.03,806.87,1136.47,749.86,1168.46,871.25,777.07,870.63,965.13,880.7,769.07,576.23,823.07,899.91,1045.3,844.57,644.04,723.59,609.67,503.65,0,0,146.84,119.42,114.33,183.7,198.24,224.93,187.34,199.38,229.18,262.62,249.33,142.68,260.44,0,0,0,63.86,230.53,162.41,226.07,257.95,221.08,346.74,285.57,351.72,379.55,480.8,428.88,421.09,333.86,415.07,0,0,0,0,143.2,198.24,186.19,278.93,281.73,427.42,343.93,582.46,0,589,,,,,589,31,,170226210.8,,542,,
0.5,0,182.45,99.9,149.33,144.97,131.67,142.16,151.61,131.26,150.26,143.2,144.14,166.77,167.5,197.51,194.29,152.75,206.96,191.07,199.17,234.79,210.08,179.24,217.66,185.47,149.22,149.43,227.94,230.53,269.06,286.92,188.89,290.45,309.35,332.51,287.54,309.04,323.99,322.33,289.73,384.22,270.41,258.05,291.59,485.26,526.39,385.05,504.27,376.64,422.02,423.89,416.52,396.37,357.33,360.24,327.84,396.89,328.67,296.48,339.47,385.37,412.26,365.43,300.73,258.88,299.18,633.35,541.03,394.09,339.26,333.13,421.09,570.21,420.36,279.55,456.6,336.66,445.7,426.18,534.38,402.4,557.64,395.02,547.88,455.25,718.5,665.43,500.84,450.37,435.21,567.82,399.38,650.38,743.94,586.51,585.37,645.18,614.24,430.75,585.58,443.31,344.14,563.15,631.37,449.54,562.42,660.66,942.18,949.55,865.96,897.63,771.98,652.76,1027.75,671.56,753.08,859.31,774.37,579.24,608.73,859.62,781.64,643.83,588.8,500.63,564.81,531.47,709.67,974.16,438.74,478.51,544.66,571.66,682.36,487.24,666.06,585.99,988.6,723.38,963.99,843.53,669.48,673.74,664.19,579.04,597.1,551.41,639.99,624.93,716.21,588.38,622.23,644.67,675.3,697.73,697.94,749.13,633.55,855.26,1241.35,1227.54,680.91,536.25,580.7,1152.77,1303.04,970.74,861.49,753.7,732.72,783.82,779.04,747.26,615.8,1119.75,913.1,1124.43,810.09,742.07,587.03,687.14,651.41,810.09,878.83,783.82,758.89,897.01,756.4,657.33,1047.48,948.31,624.31,767.72,1219.44,1249.14,1378.84,1477.81,1155.27,894.83,552.04,715.38,716.84,649.03,801.26,1136.47,743.84,1162.64,871.25,777.07,870.63,961.18,880.7,769.07,576.23,823.07,899.91,1045.3,844.57,644.04,723.59,609.67,503.65,0,0,146.84,119.42,114.33,183.7,198.24,224.93,187.34,199.38,225.86,256.7,249.33,142.68,260.44,0,0,0,63.86,230.53,162.41,226.07,257.95,221.08,346.74,285.57,351.72,379.55,480.8,428.88,421.09,333.86,415.07,0,0,0,0,141.02,198.24,186.19,274.67,277.89,427.42,341.34,582.46,0,588.5,,,,,588.5,32,,166384576,,540,,
0.5,0,182.45,99.9,141.02,144.97,115.37,142.16,151.61,131.26,150.26,143.2,138.22,158.47,167.5,188.58,194.29,152.75,206.96,191.07,199.17,230.43,210.08,179.24,217.66,185.47,149.22,149.43,227.94,230.53,260.75,286.92,188.68,290.45,309.35,332.51,287.54,309.04,316.21,322.33,289.73,384.22,262.62,254.73,291.59,485.26,521.61,383.6,504.27,373.32,415.48,423.89,410.08,396.37,357.33,355.15,324.1,396.89,328.67,296.48,339.47,378.2,410.81,365.43,300.21,258.88,299.18,633.35,534.59,394.09,339.26,326.8,421.09,563.77,417.45,278.41,456.6,328.98,445.7,426.18,534.38,402.4,552.24,395.02,547.88,455.25,718.5,658.89,490.77,450.37,435.21,558.58,399.38,650.38,743.94,581.94,585.37,638.85,614.24,430.75,580.9,443.31,344.14,563.15,628.15,449.54,562.42,660.66,942.18,944.46,863.26,897.63,767.1,652.76,1024.22,671.56,753.08,859.31,767.93,579.24,608.73,853.7,781.64,639.27,581.94,500.63,558.37,531.47,709.67,974.16,438.74,478.51,544.66,564.29,682.36,481.42,666.06,585.99,988.6,723.38,963.99,836.47,663.25,668.03,664.19,579.04,597.1,551.41,631.89,624.93,716.21,588.38,614.86,643.94,675.3,697.73,695.55,749.13,633.55,855.26,1241.35,1217.68,680.91,530.64,578.52,1152.77,1290.37,970.74,861.49,744.98,732.72,778,779.04,747.26,615.8,1114.98,913.1,1124.43,810.09,730.02,587.03,687.14,644.46,805,878.83,779.14,753.91,890.78,756.4,657.33,1047.48,948.31,624.31,767.72,1219.44,1249.14,1372.3,1473.34,1151.63,894.83,552.04,715.38,716.84,649.03,801.26,1129.51,732.52,1162.64,871.25,769.07,870.63,961.18,880.7,764.81,572.91,823.07,899.91,1045.3,844.57,644.04,723.59,609.67,503.65,0,0,141.54,119.42,114.33,183.7,195.12,219.32,187.34,199.38,225.86,256.7,247.05,138.22,260.44,0,0,0,63.86,230.53,160.75,226.07,255.15,221.08,346.74,280.48,351.72,379.55,480.8,428.88,421.09,333.86,406.76,0,0,0,0,141.02,198.24,186.19,274.67,277.89,423.68,341.34,582.46,0,588,,,,,588,33,,162383300,,538,,
0.5,0,182.45,99.9,141.02,144.97,115.37,142.16,151.61,131.26,145.17,143.2,136.76,151.3,167.5,188.58,194.29,152.75,206.96,177.99,199.17,223.78,210.08,179.24,217.66,185.47,149.22,143.41,221.6,230.53,257.64,281.31,188.68,290.45,309.35,332.51,287.54,309.04,308.11,322.33,289.73,384.22,262.62,254.73,291.59,485.26,521.61,376.23,504.27,373.32,415.48,417.77,410.08,392.01,354.21,355.15,324.1,390.77,323.16,294.81,339.47,378.2,410.81,356.6,300.21,253.38,299.18,633.35,534.59,377.47,339.26,326.8,421.09,556.61,417.45,278.41,456.6,327.94,445.7,426.18,531.27,402.4,548.51,395.02,547.88,455.25,718.5,652.97,490.77,441.65,435.21,558.58,399.38,650.38,743.94,581.94,585.37,638.85,614.24,430.75,580.9,443.31,344.14,556.29,628.15,449.54,562.42,660.66,935.12,944.46,863.26,897.63,767.1,646.43,1022.24,671.56,745.08,855.26,755.88,579.24,608.73,848.51,781.64,639.27,581.94,500.63,558.37,531.47,703.44,974.16,438.74,473.53,540.09,564.29,678.21,481.42,666.06,585.99,988.6,723.38,963.99,836.47,656.5,668.03,660.55,579.04,597.1,544.14,627.84,624.93,716.21,588.38,614.86,643.94,675.3,697.73,695.55,749.13,633.55,851.11,1235.75,1217.68,680.91,530.64,578.52,1146.02,1290.37,959.52,861.49,744.98,732.72,778,775.72,740.93,611.75,1105.21,907.18,1118.4,810.09,730.02,582.15,687.14,644.46,805,878.83,779.14,753.91,886.31,756.4,657.33,1047.48,948.31,624.31,761.07,1219.44,1243.02,1366.9,1473.34,1151.63,894.83,547.99,715.38,712.27,649.03,801.26,1122.56,725.35,1162.64,865.54,769.07,863.88,955.26,874.99,764.81,572.91,818.81,899.91,1043.95,844.57,644.04,723.59,609.67,503.65,0,0,141.54,119.42,114.33,183.7,195.12,219.32,181.73,199.38,225.86,256.7,237.91,138.22,249.64,0,0,0,63.86,230.53,160.75,219.73,249.43,214.75,341.02,280.48,351.72,369.69,480.8,423.06,421.09,327.84,406.76,0,0,0,0,141.02,198.24,182.04,274.67,277.89,423.68,341.34,573.32,0,587.5,,,,,587.5,34,,158042977.6,,536,,
0.5,0,166.05,99.9,141.02,144.97,115.37,130.22,151.61,131.26,145.17,143.2,136.76,151.3,167.5,188.58,194.29,152.75,206.96,177.99,194.29,223.78,210.08,179.24,217.66,185.47,149.22,143.41,221.6,230.53,257.64,281.31,188.68,290.45,309.35,332.51,287.54,293.67,308.11,322.33,289.73,375.29,262.62,254.73,291.59,485.26,521.61,376.23,504.27,373.32,415.48,417.77,410.08,392.01,354.21,355.15,324.1,390.77,322.54,290.66,339.47,378.2,410.81,356.6,300.21,253.38,299.18,633.35,534.59,377.47,339.26,326.8,421.09,556.61,417.45,276.85,456.6,327.94,443.62,419.84,531.27,397,548.51,390.97,544.66,453.9,713.93,652.97,490.77,441.65,435.21,558.58,399.38,650.38,741.45,578.41,585.37,634.18,614.24,430.75,580.9,443.31,337.91,556.29,619.85,449.54,562.42,660.66,924.63,936.26,863.26,897.63,761.59,643.11,1022.24,666.16,739.06,844.15,755.88,579.24,608.73,848.51,781.64,639.27,581.94,500.63,558.37,531.47,703.44,974.16,433.03,468.03,535.32,564.29,678.21,481.42,666.06,580.28,988.6,723.38,963.99,830.55,656.5,664.5,660.55,579.04,584.44,544.14,619.33,624.21,716.21,584.75,609.88,637.08,675.3,688.28,687.86,741.24,633.55,851.11,1229,1217.68,680.91,530.64,578.52,1146.02,1290.37,959.52,861.49,742.17,732.72,778,775.72,740.93,611.75,1105.21,907.18,1118.4,807.49,730.02,582.15,686.2,644.46,798.77,878.83,779.14,749.76,886.31,749.86,652.25,1047.48,948.31,624.31,761.07,1219.44,1243.02,1359.84,1473.34,1151.63,894.83,547.99,715.38,712.27,649.03,801.26,1122.56,722.65,1154.64,865.54,769.07,863.88,955.26,873.85,764.81,572.91,818.81,899.91,1038.75,835.22,644.04,723.59,609.67,503.65,0,0,141.54,119.42,111.84,181.73,195.12,219.32,181.73,194.71,225.86,256.7,237.91,138.22,249.64,0,0,0,63.86,230.53,160.75,219.73,249.43,214.75,334.79,271.55,345.39,369.69,472.39,423.06,421.09,327.84,406.76,0,0,0,0,141.02,198.24,182.04,274.67,268.13,419.43,341.34,573.32,0,587,,,,,587,35,,153116493.8,,534,,
