Flow layers file for segment 76
Output is JDAY, total outflow, WS elev, and layer outflows starting w/ layer 2
JDAY,Q(m3/s),ELWS(m),LayerFlows(m3/s)
40544.9584,5502.978,23.438,,,,,,,,130.602,163.435,148.621,135.115,245.668,213.625,205.409,197.509,189.912,182.608,175.587,168.835,162.341,156.097,150.094,144.321,138.770,134.728,130.804,126.994,123.296,119.704,116.218,112.833,111.420,110.007,108.592,107.177,105.761,104.344,102.927,101.511,100.095,90.650,81.651,76.678,72.664,68.346,63.362,58.305,53.881,49.201,44.821,39.124,33.396,24.410,21.531
40545.0000,5543.294,23.444,,,,,,,,136.655,164.321,149.393,135.822,246.980,214.803,206.578,198.665,191.052,183.728,176.683,169.905,163.384,157.112,151.078,145.275,139.693,135.629,131.682,127.850,124.133,120.525,117.019,113.613,112.191,110.769,109.345,107.918,106.491,105.064,103.637,102.210,100.783,91.272,82.211,77.203,73.160,68.811,63.792,58.700,54.245,49.533,45.123,39.387,33.620,24.574,21.676
40545.0422,5520.717,23.438,,,,,,,,131.251,163.921,149.090,135.545,246.452,214.308,206.066,198.140,190.521,183.194,176.148,169.375,162.865,156.601,150.579,144.787,139.219,135.164,131.228,127.406,123.696,120.093,116.595,113.200,111.782,110.364,108.945,107.524,106.101,104.679,103.256,101.833,100.411,90.934,81.905,76.916,72.887,68.554,63.553,58.480,54.041,49.347,44.953,39.239,33.493,24.481,21.594
40545.0834,5497.355,23.440,,,,,,,,131.402,163.176,148.440,134.946,245.356,213.355,205.150,197.260,189.684,182.391,175.378,168.635,162.152,155.918,149.923,144.157,138.612,134.575,130.656,126.850,123.156,119.569,116.086,112.705,111.294,109.882,108.470,107.057,105.644,104.230,102.816,101.402,99.987,90.551,81.560,76.591,72.578,68.263,63.282,58.230,53.809,49.133,44.758,39.068,33.347,24.374,21.499
40545.1250,5473.782,23.441,,,,,,,,132.062,162.559,147.781,134.347,244.268,212.408,204.239,196.384,188.831,181.569,174.586,167.871,161.415,155.207,149.238,143.499,137.980,133.962,130.060,126.272,122.594,119.024,115.557,112.191,110.786,109.381,107.976,106.569,105.162,103.755,102.347,100.939,99.530,90.137,81.187,76.240,72.244,67.948,62.989,57.958,53.557,48.902,44.547,38.883,33.188,24.258,21.396
40545.1680,5449.498,23.438,,,,,,,,128.562,161.805,147.175,133.802,243.281,211.553,203.420,195.599,188.078,180.847,173.894,167.208,160.779,154.597,148.652,142.936,137.440,133.438,129.553,125.786,122.127,118.574,115.120,111.767,110.368,108.968,107.567,106.167,104.765,103.364,101.962,100.560,99.158,89.802,80.887,75.960,71.981,67.702,62.762,57.750,53.365,48.726,44.387,38.743,33.069,24.170,21.319
40545.2084,5426.570,23.446,,,,,,,,134.289,160.879,146.330,133.059,241.966,210.423,202.337,194.560,187.080,179.887,172.971,166.320,159.926,153.778,147.868,142.185,136.720,132.740,128.876,125.124,121.481,117.943,114.509,111.174,109.782,108.390,106.996,105.601,104.205,102.808,101.411,100.013,98.615,89.307,80.439,75.537,71.578,67.322,62.409,57.426,53.065,48.454,44.139,38.527,32.885,24.036,21.200
40545.2500,5402.971,23.449,,,,,,,,134.979,160.188,145.689,132.451,240.827,209.422,201.375,193.636,186.194,179.038,172.156,165.539,159.175,153.056,147.172,141.516,136.089,132.138,128.297,124.565,120.940,117.420,114.001,110.682,109.296,107.910,106.521,105.129,103.735,102.340,100.946,99.553,98.139,88.880,80.059,75.184,71.249,67.016,62.129,57.171,52.833,48.244,43.949,38.361,32.743,23.932,21.109
40545.2927,5378.948,23.451,,,,,,,,135.606,159.441,145.044,131.876,239.775,208.500,200.481,192.771,185.357,178.229,171.374,164.785,158.457,152.367,146.509,140.876,135.460,131.517,127.689,123.971,120.362,116.857,113.455,110.151,108.772,107.392,106.010,104.624,103.235,101.841,100.446,99.055,97.667,88.447,79.663,74.808,70.889,66.674,61.811,56.877,52.560,47.994,43.721,38.164,32.576,23.810,21.002
40545.3334,5355.784,23.455,,,,,,,,138.129,158.632,144.326,131.206,238.557,207.442,199.464,191.793,184.431,177.342,170.526,163.971,157.667,151.606,145.778,140.173,134.785,130.865,127.068,123.376,119.786,116.300,112.913,109.625,108.252,106.880,105.502,104.114,102.720,101.334,99.954,98.576,97.200,88.027,79.288,74.459,70.560,66.367,61.527,56.617,52.320,47.775,43.522,37.990,32.427,23.702,20.906
40545.3750,5331.852,23.453,,,,,,,,136.173,157.955,143.676,130.626,237.521,206.556,198.624,190.994,183.655,176.597,169.810,163.282,157.006,150.970,145.166,139.584,134.217,130.309,126.514,122.830,119.253,115.780,112.408,109.134,107.768,106.401,105.034,103.667,102.299,100.931,99.563,98.195,96.826,87.689,78.984,74.173,70.288,66.110,61.287,56.395,52.114,47.586,43.349,37.837,32.296,23.605,20.819
40545.4169,5308.514,23.462,,,,,,,,141.852,157.006,142.831,129.889,236.217,205.430,197.539,189.948,182.646,175.625,168.873,162.381,156.138,150.136,144.366,138.819,133.484,129.600,125.827,122.164,118.607,115.154,111.801,108.545,107.185,105.826,104.465,103.101,101.736,100.370,99.003,97.636,96.270,87.181,78.522,73.736,69.871,65.715,60.919,56.054,51.798,47.297,43.085,37.607,32.100,23.462,20.694
40545.4585,5284.999,23.462,,,,,,,,140.995,156.449,142.281,129.355,235.202,204.527,196.662,189.099,181.827,174.834,168.111,161.649,155.438,149.462,143.716,138.193,132.885,129.020,125.266,121.619,118.077,114.639,111.300,108.059,106.705,105.352,103.998,102.643,101.287,99.931,98.574,97.215,95.857,86.808,78.186,73.420,69.570,65.431,60.654,55.809,51.569,47.086,42.892,37.438,31.955,23.356,20.600
40545.5000,5260.830,23.468,,,,,,,,144.470,155.443,141.373,128.538,233.731,203.273,195.482,187.988,180.778,173.843,167.172,160.755,154.584,148.648,142.940,137.462,132.198,128.367,124.643,121.024,117.506,114.089,110.769,107.545,106.200,104.854,103.506,102.154,100.801,99.446,98.091,96.735,95.380,86.374,77.794,73.050,69.220,65.101,60.349,55.529,51.311,46.851,42.678,37.252,31.796,23.240,20.498
40545.5419,5237.707,23.467,,,,,,,,143.408,154.752,140.742,127.962,232.676,202.347,194.584,187.118,179.937,173.031,166.390,160.003,153.864,147.989,142.343,136.903,131.662,127.844,124.133,120.525,117.020,113.616,110.309,107.097,105.757,104.416,103.074,101.729,100.383,99.035,97.688,96.340,94.992,86.024,77.480,72.756,68.941,64.840,60.106,55.305,51.104,46.661,42.504,37.099,31.666,23.144,20.413
40545.5836,5214.213,23.471,,,,,,,,145.343,154.079,140.159,127.440,231.727,201.509,193.763,186.315,179.152,172.265,165.643,159.275,153.152,147.265,141.610,136.187,130.965,127.160,123.463,119.872,116.383,112.996,109.706,106.511,105.178,103.844,102.508,101.168,99.826,98.483,97.139,95.796,94.454,85.535,77.039,72.342,68.549,64.471,59.765,54.992,50.816,46.400,42.267,36.893,31.491,23.017,20.301
40545.6250,5190.465,23.475,,,,,,,,148.085,153.030,139.133,126.500,230.041,200.083,192.429,185.063,177.975,171.154,164.604,158.352,152.336,146.538,140.948,135.562,130.375,126.598,122.927,119.359,115.892,112.524,109.253,106.075,104.749,103.423,102.094,100.761,99.427,98.090,96.753,95.415,94.077,85.193,76.729,72.049,68.270,64.206,59.518,54.763,50.602,46.203,42.087,36.735,31.355,22.917,20.213
40545.6669,5166.960,23.486,,,,,,,,153.086,152.239,138.614,126.056,229.247,199.373,191.719,184.354,177.270,170.469,163.913,157.609,151.548,145.719,140.115,134.726,129.545,125.772,122.110,118.555,115.104,111.752,108.498,105.338,104.019,102.700,101.379,100.054,98.728,97.400,96.071,94.743,93.414,84.593,76.189,71.542,67.790,63.756,59.101,54.379,50.249,45.881,41.794,36.479,31.137,22.758,20.073
40545.7085,5143.427,23.487,,,,,,,,153.817,151.608,137.988,125.465,228.145,198.409,190.794,183.460,176.405,169.622,163.099,156.829,150.803,145.009,139.436,134.076,128.922,125.169,121.525,117.987,114.552,111.218,107.980,104.837,103.525,102.213,100.897,99.575,98.250,96.924,95.598,94.273,92.948,84.169,75.806,71.181,67.448,63.433,58.802,54.105,49.995,45.650,41.584,36.297,30.982,22.645,19.974
40545.7500,5119.440,23.483,,,,,,,,150.058,151.082,137.383,124.905,227.123,197.513,189.924,182.624,175.604,168.855,162.369,156.133,150.137,144.373,138.836,133.517,128.399,124.671,121.046,117.524,114.104,110.782,107.556,104.424,103.116,101.809,100.499,99.186,97.873,96.560,95.246,93.933,92.621,83.878,75.548,70.944,67.225,63.226,58.610,53.928,49.831,45.499,41.445,36.175,30.876,22.567,19.904
40545.7926,5095.829,23.482,,,,,,,,148.942,150.213,136.734,124.355,226.157,196.678,189.152,181.902,174.911,168.184,161.717,155.499,149.519,143.769,138.241,132.924,127.816,124.098,120.488,116.981,113.576,110.269,107.059,103.941,102.640,101.339,100.035,98.728,97.419,96.108,94.796,93.483,92.171,83.466,75.172,70.586,66.883,62.901,58.307,53.648,49.572,45.262,41.230,35.987,30.716,22.450,19.801
40545.8336,5072.642,23.481,,,,,,,,147.632,149.564,136.153,123.817,225.175,195.866,188.335,181.094,174.130,167.434,160.995,154.804,148.851,143.126,137.622,132.330,127.241,123.535,119.937,116.444,113.053,109.761,106.564,103.460,102.165,100.869,99.572,98.274,96.975,95.675,94.374,93.072,91.770,83.106,74.851,70.287,66.601,62.638,58.064,53.425,49.366,45.074,41.058,35.837,30.588,22.356,19.718
40545.8750,5049.132,23.480,,,,,,,,146.444,148.890,135.474,123.226,224.129,194.930,187.451,180.252,173.327,166.666,160.261,154.101,148.179,142.483,137.006,131.739,126.675,122.987,119.407,115.930,112.555,109.277,106.095,103.005,101.716,100.426,99.134,97.838,96.541,95.243,93.945,92.646,91.349,82.724,74.508,69.966,66.299,62.356,57.805,53.189,49.151,44.880,40.883,35.685,30.459,22.263,19.636
40545.9178,5024.897,23.479,,,,,,,,145.011,148.393,134.936,122.679,223.072,193.987,186.533,179.362,172.467,165.838,159.468,153.342,147.451,141.784,136.335,131.097,126.064,122.408,118.855,115.402,112.045,108.785,105.618,102.543,101.259,99.975,98.687,97.394,96.097,94.801,93.506,92.213,90.922,82.339,74.162,69.643,65.994,62.071,57.542,52.948,48.929,44.678,40.699,35.525,30.323,22.164,19.549
40545.9585,5001.856,23.485,,,,,,,,147.188,147.445,134.168,122.019,221.913,192.995,185.590,178.472,171.624,165.035,158.696,152.599,146.735,141.095,135.671,130.456,125.441,121.790,118.246,114.804,111.463,108.218,105.068,102.009,100.733,99.456,98.177,96.894,95.608,94.321,93.033,91.745,90.457,81.914,73.775,69.274,65.640,61.733,57.225,52.653,48.653,44.423,40.466,35.320,30.147,22.034,19.434
40546.0000,4978.051,23.485,,,,,,,,147.704,146.794,133.544,121.436,220.826,192.034,184.653,177.555,170.729,164.166,157.855,151.787,145.952,140.342,134.947,129.761,124.781,121.165,117.649,114.230,110.908,107.681,104.547,101.503,100.233,98.962,97.688,96.411,95.132,93.852,92.572,91.292,90.012,81.513,73.416,68.940,65.326,61.439,56.954,52.405,48.425,44.215,40.277,35.155,30.006,21.931,19.343
40546.0429,4948.872,23.483,,,,,,,,144.535,145.923,132.838,120.800,219.679,191.041,183.735,176.669,169.875,163.342,157.060,151.020,145.213,139.628,134.259,129.095,124.131,120.516,117.006,113.599,110.291,107.079,103.963,100.937,99.674,98.411,97.143,95.871,94.596,93.321,92.046,90.772,89.498,81.046,72.995,68.543,64.948,61.084,56.624,52.101,48.144,43.959,40.043,34.951,29.832,21.804,19.232
40546.0835,4920.526,23.487,,,,,,,,147.326,144.958,132.053,120.049,218.271,189.802,182.504,175.486,168.737,162.248,156.025,150.031,144.263,138.716,133.382,128.253,123.321,119.730,116.243,112.858,109.571,106.380,103.282,100.274,99.018,97.762,96.506,95.248,93.989,92.729,91.467,90.205,88.941,80.543,72.541,68.116,64.542,60.700,56.266,51.769,47.835,43.675,39.783,34.723,29.637,21.661,19.104
40546.1250,4891.675,23.494,,,,,,,,150.184,143.963,131.080,119.207,216.787,188.528,181.290,174.362,167.656,161.208,155.008,149.047,143.315,137.803,132.504,127.410,122.512,118.946,115.484,112.121,108.857,105.687,102.609,99.621,98.374,97.126,95.877,94.624,93.369,92.112,90.854,89.596,88.338,79.994,72.045,67.650,64.101,60.285,55.883,51.418,47.512,43.381,39.517,34.492,29.440,21.518,18.978
40546.1672,4862.391,23.492,,,,,,,,148.025,143.201,130.345,118.529,215.529,187.422,180.217,173.289,166.627,160.222,154.063,148.141,142.447,136.972,131.764,126.697,121.825,118.277,114.834,111.490,108.247,105.099,102.041,99.071,97.831,96.591,95.346,94.096,92.844,91.592,90.340,89.090,87.840,79.546,71.644,67.275,63.747,59.954,55.577,51.138,47.254,43.146,39.303,34.305,29.281,21.401,18.876
40546.2084,4833.674,23.494,,,,,,,,147.972,142.283,129.521,117.791,214.207,186.279,179.118,172.232,165.634,159.285,153.164,147.277,141.616,136.173,130.940,125.911,121.078,117.559,114.143,110.824,107.600,104.469,101.428,98.475,97.243,96.010,94.773,93.531,92.285,91.039,89.792,88.546,87.300,79.054,71.198,66.855,63.348,59.578,55.228,50.816,46.956,42.875,39.056,34.090,29.098,21.268,18.759
40546.2500,4803.898,23.487,,,,,,,,143.417,141.475,128.685,117.008,212.774,185.057,177.976,171.164,164.611,158.308,152.245,146.413,140.803,135.406,130.215,125.221,120.417,116.920,113.537,110.264,107.080,103.978,100.960,98.025,96.800,95.574,94.343,93.106,91.868,90.628,89.389,88.150,86.912,78.704,70.884,66.560,63.069,59.315,54.984,50.591,46.748,42.684,38.881,33.937,28.967,21.172,18.673
40546.2928,4775.154,23.496,,,,,,,,146.614,140.486,127.966,116.381,211.674,184.082,177.007,170.203,163.659,157.366,151.315,145.497,139.903,134.523,129.351,124.377,119.595,116.114,112.734,109.453,106.268,103.175,100.171,97.255,96.037,94.819,93.599,92.374,91.146,89.917,88.687,87.457,86.227,78.081,70.321,66.030,62.564,58.838,54.540,50.181,46.367,42.335,38.563,33.658,28.728,20.997,18.519
40546.3335,4746.823,23.493,,,,,,,,143.997,139.816,127.201,115.658,210.312,182.889,175.859,169.098,162.598,156.350,150.355,144.585,139.035,133.701,128.584,123.680,118.955,115.508,112.152,108.890,105.721,102.643,99.654,96.752,95.540,94.328,93.116,91.901,90.686,89.470,88.254,87.037,85.820,77.718,69.997,65.728,62.280,58.573,54.294,49.955,46.158,42.144,38.388,33.506,28.598,20.902,18.434
40546.3750,4717.294,23.492,,,,,,,,143.265,138.776,126.339,114.918,209.021,181.791,174.825,168.130,161.688,155.489,149.524,143.785,138.265,132.956,127.850,122.940,118.218,114.781,111.443,108.202,105.055,101.998,99.030,96.148,94.945,93.741,92.534,91.320,90.104,88.886,87.667,86.448,85.231,77.178,69.507,65.265,61.839,58.156,53.908,49.600,45.832,41.847,38.118,33.271,28.398,20.756,18.307
40546.4175,4688.475,23.486,,,,,,,,138.944,138.400,125.835,114.397,207.998,180.873,173.921,167.236,160.814,154.643,148.707,142.997,137.504,132.221,127.140,122.254,117.556,114.135,110.813,107.588,104.456,101.415,98.463,95.595,94.399,93.202,92.002,90.799,89.593,88.386,87.177,85.968,84.759,76.752,69.123,64.904,61.497,57.834,53.608,49.323,45.574,41.610,37.902,33.081,28.235,20.637,18.201
40546.4584,4659.971,23.488,,,,,,,,139.160,137.370,124.955,113.610,206.586,179.663,172.774,166.149,159.776,153.647,147.752,142.082,136.628,131.382,126.336,121.483,116.815,113.417,110.122,106.916,103.802,100.779,97.843,94.994,93.804,92.615,91.424,90.233,89.041,87.848,86.655,85.462,84.266,76.309,68.727,64.534,61.147,57.507,53.307,49.047,45.321,41.380,37.694,32.900,28.081,20.525,18.103
40546.5000,4630.795,23.485,,,,,,,,136.749,136.440,124.240,112.988,205.485,178.711,171.849,165.245,158.893,152.785,146.912,141.274,135.844,130.621,125.598,120.768,116.124,112.742,109.460,106.273,103.179,100.175,97.258,94.426,93.244,92.061,90.876,89.686,88.494,87.301,86.107,84.913,83.719,75.812,68.279,64.114,60.750,57.135,52.963,48.732,45.030,41.115,37.453,32.691,27.903,20.394,17.987
40546.5429,4601.294,23.478,,,,,,,,131.315,135.929,123.609,112.384,204.359,177.721,170.897,164.334,158.024,151.954,146.117,140.502,135.102,129.909,124.916,120.115,115.498,112.136,108.872,105.703,102.626,99.638,96.737,93.920,92.744,91.568,90.390,89.208,88.024,86.838,85.652,84.464,83.277,75.411,67.916,63.771,60.424,56.825,52.674,48.464,44.781,40.886,37.243,32.506,27.745,20.278,17.885
40546.5847,4572.252,23.486,,,,,,,,135.447,134.725,122.583,111.454,202.665,176.254,169.499,163.000,156.750,150.738,144.956,139.394,134.044,128.898,123.948,119.188,114.612,111.299,108.084,104.955,101.912,98.953,96.077,93.283,92.119,90.952,89.782,88.610,87.439,86.267,85.095,83.922,82.745,74.929,67.481,63.361,60.033,56.456,52.330,48.147,44.487,40.617,36.997,32.292,27.562,20.144,17.766
40546.6250,4543.590,23.481,,,,,,,,132.591,133.837,121.728,110.681,201.274,175.064,168.374,161.939,155.748,149.792,144.061,138.546,133.240,128.135,123.222,118.496,113.966,110.699,107.518,104.417,101.394,98.453,95.593,92.813,91.653,90.491,89.326,88.156,86.983,85.810,84.636,83.462,82.290,74.517,67.112,63.018,59.711,56.156,52.055,47.895,44.256,40.408,36.807,32.127,27.421,20.042,17.676
40546.6678,4514.426,23.479,,,,,,,,130.214,132.977,121.081,110.184,200.390,174.267,167.600,161.173,154.977,149.018,143.288,137.779,132.482,127.389,122.491,117.781,113.278,110.000,106.811,103.710,100.695,97.767,94.922,92.159,91.005,89.852,88.694,87.532,86.368,85.203,84.037,82.873,81.709,73.993,66.641,62.576,59.294,55.764,51.692,47.561,43.947,40.125,36.549,31.900,27.228,19.900,17.551
