$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛栏江,,,,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,15.75,0,55.8,57.26,33.58,67.48,34.94,83.33,76.97,114.21,91.57,108.36,139.55,120.46,106.7,154.26,146.22,113.27,69.36,122.76,140.8,183.04,170.32,135.8,177.93,225.18,225.28,191.91,213.6,208.18,220.17,191.39,208.59,204.94,209.95,220.38,333.33,414.37,318.52,415.94,271.8,283.69,241.45,274.82,227.37,245.72,269.92,230.91,288.07,288.9,199.62,218.5,272.32,294.85,293.6,240.51,198.37,225.6,560.6,406.24,259.18,285.67,239.47,330,317.69,310.18,238.95,402.17,273.36,311.74,335.94,470.28,346.27,471.84,243.33,417.71,425.85,534.94,455.36,382.35,346.89,269.92,450.25,352.32,578.43,608.05,361.29,457.66,491.34,509.6,377.14,480.39,348.25,266.58,442.53,571.03,358.68,432.1,510.54,663.23,658.12,538.49,636.11,520.34,519.5,897.9,556.53,607.32,691.7,597.21,499.58,504.07,625.99,689.61,521.9,520.44,409.58,447.75,446.5,571.65,843.97,364.1,395.7,458.18,468.82,382.04,400.29,589.38,469.34,892.89,640.07,886.94,733.42,570.61,559.35,535.25,501.98,508.45,500.11,518.25,578.95,635.27,532.12,488.84,533.06,607.74,602.42,598.98,648.31,554.13,770.34,1104.4,992.49,613.69,507.2,495.31,1038.91,1107.74,835.94,726.22,677.72,589.07,693.37,687.32,677.83,557.47,976.12,799.13,988.74,730.81,652.38,500.42,623.07,569.88,687.63,768.67,689.82,718.82,753.65,683.36,606.59,924.6,848.46,564.77,670.94,961.62,1152.59,1165,1294.43,950.46,851.8,466.42,653.11,630.89,572.28,766.06,914.79,491.03,1074.89,815.5,726.12,771.38,855.34,794.75,715.9,532.85,747.92,819.67,911.14,682.1,560.18,608.89,567.48,505.85,0,0,67.38,67.06,90.22,103.05,101.59,125.99,56.01,146.12,119.52,186.38,181.16,93.14,182.1,0,0,0,0,0,0,114.41,158.32,166.67,243.43,230.71,272.63,275.97,391.53,364.52,360.66,272.95,349.81,0,0,0,0,0,156.24,139.76,213.29,223.82,358.68,287.76,532.75,0,,,,,,,24,,187371748,,556,,
2,0,0,0,0,0,0,0,0,0,0,24.72,57.26,33.58,57.99,34.94,74.99,76.97,83.23,81.87,100.02,117.44,99.81,98.35,123.28,146.22,106.17,63.31,122.76,132.56,166.25,165,132.87,177.93,200.46,203.9,174.59,213.6,208.18,212.04,191.39,191.91,198.37,192.12,220.38,319.78,402.38,312.89,396.33,259.18,283.69,236.96,269.19,227.37,236.44,269.92,218.5,280.66,288.9,199.62,208.39,260.43,289.84,293.39,238.01,194.51,217.15,539.01,394.14,250.52,280.14,239.47,312.68,301.11,310.18,238.95,398.52,273.36,306.43,335.94,470.28,339.7,471.84,243.33,406.34,425.85,529,432,382.35,346.89,267.84,430.02,352.32,570.92,569.98,349.29,448.37,491.34,503.23,377.14,469.23,339.38,263.66,436.59,554.13,358.68,409.58,494.16,649.25,626.2,507.51,601.8,514.81,495.62,891.12,556.53,607.32,680.64,584.9,486.96,497.19,615.25,689.61,508.97,510.74,406.45,427.72,446.5,554.03,843.97,357.43,388.61,450.56,468.82,377.14,390.28,579.89,469.34,892.89,640.07,886.94,727.58,563.21,549.96,524.82,492.18,508.45,488.01,518.25,578.95,626.83,516.58,488.32,530.04,594.18,591.78,590.32,648.31,554.13,752.71,1095.12,986.13,613.69,507.2,489.47,1033.38,1095.33,824.37,718.4,677.72,589.07,683.67,677.52,671.57,551.32,964.54,784.32,979.04,727.99,640.49,495.72,617.86,557.89,675.95,760.64,668.75,712.87,726.85,677.52,598.77,912.6,839.18,553.61,665.63,961.62,1144.77,1165,1284.73,935.03,845.54,466.42,653.11,623.59,556.01,759.6,908.74,488.11,1061.33,815.5,718.61,760.33,842.41,787.44,708.49,532.85,747.92,813.52,903.53,672.51,560.18,608.89,567.48,505.85,0,0,59.97,34.11,89.17,103.05,95.64,109.51,55.49,136,112.22,181.06,166.88,83.96,166.35,0,0,0,0,0,0,45.27,141.84,149.56,238.42,221.11,267.31,275.97,380.16,354.3,359.3,266.17,345.85,0,0,0,0,0,151.02,139.76,213.29,207.34,353.46,287.76,523.89,0,,,,,,,25,,184061662,,554,,
2,0,0,0,0,0,0,0,0,0,0,16.37,57.26,25.97,49.75,34.94,57.88,59.14,83.23,73.63,100.02,117.44,91.68,98.35,107.53,146.22,99.6,55.17,111.81,115.67,154.46,143.51,129.33,169.17,200.46,199.83,174.59,196.81,200.46,203.59,173.45,191.91,198.37,184.71,209.64,299.33,390.07,298.92,384.75,244.37,263.25,236.96,248.96,227.37,236.44,264.5,213.71,274.51,286.09,189.93,201.29,260.43,289.84,287.65,238.01,194.51,217.15,532.12,382.98,250.52,273.99,233.94,312.68,301.11,291.3,236.75,390.07,262.52,306.43,322.28,461.31,339.7,427.83,231.54,399.56,417.81,503.55,425.01,365.25,341.47,260.12,430.02,352.32,570.92,550.59,343.56,448.37,485.3,497.92,371.72,441.59,339.38,256.26,424.07,554.13,342.72,396.02,481.54,649.25,595.64,467.67,594.18,506.36,490.72,869.73,550.48,588.24,662.18,581.04,486.96,491.66,608.05,685.34,498.02,503.03,391.01,427.72,440.45,554.03,828.85,357.43,382.88,437.63,457.97,377.14,390.28,575.2,453.48,884.23,625.68,866.61,723.09,557.36,541.51,508.87,492.18,508.45,488.01,507.72,566.23,620.99,516.58,478.1,513.04,594.18,591.78,580.52,648.31,554.13,745.83,1081.46,975.91,606.49,500.11,489.47,1019.71,1079.27,817.59,706.82,667.4,574.37,680.85,670.74,671.57,550.59,958.07,784.32,956.82,680.33,640.49,490.2,617.86,551.42,673.03,746.66,668.75,712.87,726.85,666.46,598.77,902.17,830.62,553.61,658.32,954.53,1134.86,1148.94,1267.52,924.07,838.45,457.24,649.25,603.57,549.65,754.38,895.29,488.11,1061.33,802.67,714.75,747.29,828.75,783.17,692.33,530.14,739.57,799.65,867.34,659.68,545.47,597.94,558.93,485.82,0,0,48.39,34.11,89.17,88.55,89.38,108.26,50.79,136,107.63,181.06,163.64,81.77,150.29,0,0,0,0,0,0,0,118.79,145.6,233.42,221.11,258.14,271.59,380.16,350.13,354.09,264.71,340.84,0,0,0,0,0,144.03,135.06,202.96,202.13,353.46,278.27,521.17,0,,,,,,,26,,180729898,,552,,
2,0,0,0,0,0,0,0,0,0,0,0,14.71,9.18,33.17,34.94,24.93,41.2,83.23,50.48,83.96,109.09,91.68,98.35,66.12,146.22,92.93,55.17,111.81,115.67,138.82,143.51,129.33,152.9,200.46,187.42,149.67,180.75,175.43,203.38,165,183.46,189.82,179.08,200.46,284.11,355.13,294.74,369.63,238.21,263.25,225.07,237.8,227.37,225.18,257.09,213.71,263.25,286.09,189.93,193.37,245.72,263.77,282.23,227.99,194.51,209.95,513.87,375.57,237.17,262.93,226.12,306.84,280.04,291.3,233,376.93,262.52,297.35,317.9,455.57,339.7,427.83,225.6,382.77,413.54,488.63,405.92,365.25,329.06,260.12,411.24,338.13,563.41,523.26,343.56,436.8,485.3,486.23,371.72,432,339.38,256.26,417.71,540.89,336.98,393.2,464.96,635.8,545.89,441.28,583.33,493.64,479.25,869.73,519.5,581.14,650.08,574.05,474.14,478.2,602.42,679.39,491.45,503.03,391.01,409.26,433.77,549.13,828.85,349.08,382.88,437.63,457.97,377.14,383.29,568.73,443.99,872.24,606.49,866.61,717.25,551.42,541.51,503.55,480.29,473.09,488.01,507.72,563.41,612.85,516.58,478.1,513.04,584.79,582.5,580.52,638.72,554.13,728.73,1063.62,961.41,600.86,500.11,485.19,1019.71,1079.27,813.62,695.87,667.4,574.37,671.05,657.39,659.05,548.19,939.61,775.45,943.58,661.45,630.06,479.87,613.58,527.33,667.92,734.98,656.55,708.6,691.49,666.46,592.3,890.59,811.54,545.37,651.44,936.17,1129.64,1148.94,1258.56,846.06,835.42,457.24,637.46,585.21,544.54,749.06,882.98,488.11,1049.65,802.67,710.16,747.29,824.26,783.17,671.78,530.14,733.63,796.73,865.04,656.03,545.47,584.17,558.93,485.82,0,0,19.19,34.11,85.73,88.55,77.81,95.12,47.46,129.54,103.67,165.31,155.3,70.19,124.64,0,0,0,0,0,0,0,92.62,145.6,221.63,201.4,251.88,271.59,370.99,350.13,347.1,264.71,340.84,0,0,0,0,0,133.81,126.41,199.94,196.5,337.71,278.27,517.94,0,,,,,,,27,,177166546,,550,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,66.75,0,58.82,91.47,79.37,95.74,30.45,146.22,92.93,55.17,99.08,99.6,138.82,126.72,129.33,144.56,183.25,175.01,149.67,180.75,175.43,194.93,149.98,174.91,189.82,169.59,193.26,278.27,332.5,277.01,349.19,216.83,244.47,225.07,219.75,219.34,224.55,255.01,203.07,258.03,275.03,184.19,184.4,243.95,263.77,275.87,225.18,187.21,204.32,453.48,364.21,225.91,262.93,225.7,289.95,280.04,276.91,233,371.09,258.66,297.35,311.85,455.57,339.7,427.83,219.13,373.18,413.54,469.13,400.4,350.33,329.06,254.8,411.24,335.73,561.33,507.61,332.29,429.5,482.27,478.2,371.72,422.2,336.15,256.26,415.62,526.6,336.98,381.52,464.96,630.58,505.53,435.75,575.93,493.64,476.53,860.66,519.5,569.57,637.67,574.05,466.1,470.8,602.42,672.3,480.18,480.08,378.49,409.26,426.78,549.13,821.34,349.08,364.21,428.24,444.41,377.14,383.29,563.1,441.28,863.69,582.29,854.51,708.28,542.35,530.98,496.77,473.09,473.09,481.64,493.43,563.41,606.28,503.44,469.44,502.4,584.79,575.72,572.9,625.89,550.69,704.74,1042.87,958.07,600.86,500.11,485.19,1006.57,1055.7,806.84,687.11,655.72,562.48,662.7,652.48,659.05,548.19,934.61,775.45,921.57,624.32,630.06,476.64,613.58,524.09,663.23,728.52,656.55,708.6,672.3,658.01,592.3,882.04,797.04,532.12,651.44,930.85,1114.62,1132.77,1234.46,772.63,831.67,457.24,637.46,578.22,544.54,749.06,871.82,479.14,1046,802.67,698.37,733.84,824.26,783.17,665,515.96,724.66,796.73,839.38,656.03,530.25,584.17,558.93,485.82,0,0,0,34.11,17.63,80.52,71.97,80.73,39.74,122.86,95.12,149.67,143.62,63.62,96.79,0,0,0,0,0,0,0,78.12,137.36,221.63,201.4,251.88,252.71,369.11,340.95,341.26,258.03,325.2,0,0,0,0,0,122.76,126.41,191.8,190.55,331.14,278.27,512.41,0,,,,,,,28,,173648830,,548,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,58.41,0,0,71.03,79.37,84.48,22.01,133.71,92.93,55.17,67.79,93.14,118.48,126.72,116.6,133.19,183.25,162.39,125.05,158.43,175.43,182.52,141.32,174.91,181.37,166.98,193.26,267.21,299.65,263.14,339.07,209.85,233.63,209.53,208.8,206.51,216.94,255.01,195.14,246.14,262.31,176.26,184.4,243.95,254.17,271.59,214.33,187.21,199.52,435.13,352.84,219.96,255.32,212.66,285.15,280.04,276.91,233,363.16,255.74,297.35,296.2,439.3,330.31,409.16,211.1,367.65,397.79,440.55,386.63,345.85,322.7,252.4,398.31,329.06,552.36,488.63,332.29,429.5,476.01,478.2,365.67,422.2,330.31,249.9,409.37,522.95,324.57,362.12,450.88,623.7,498.75,428.77,569.57,489.15,461.62,846.79,519.5,569.57,618.38,566.13,466.1,463.6,594.29,672.3,472.47,480.08,367.96,390.07,426.78,541.93,808.83,342.41,364.21,428.24,444.41,354.51,372.34,554.55,441.28,860.56,566.54,847,691.49,542.35,524.09,470.69,464.02,466.31,476.01,493.43,563.41,606.28,499.79,469.44,495.1,584.79,569.15,567.59,625.89,543.81,693.89,1033.17,943.68,588.45,497.6,478.83,990.51,1055.7,788.8,679.29,655.72,559.35,662.7,651.13,641.01,541.82,928.14,756.89,915.1,617.54,624.22,464.64,602.21,511.16,649.04,718.5,628.18,706.41,663.33,658.01,579.48,874.74,797.04,532.12,642.47,923.45,1073.11,1118.8,1230.5,754.07,818,455.99,637.46,566.65,531.29,733.52,865.04,472.68,1028.79,788.7,698.37,725.28,818.63,783.17,659.99,512.83,724.66,780.35,821.03,644.45,530.25,574.68,558.93,485.82,0,0,0,0,0,64.46,51,69.88,39.74,109.3,82.6,106.07,116.6,57.57,96.79,0,0,0,0,0,0,0,0,81.56,212.87,198.06,241.66,252.71,361.7,333.54,335.84,258.03,325.2,0,0,0,0,0,8.66,126.41,191.8,190.55,325.72,263.87,508.03,0,,,,,,,29,,170042672,,546,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,16.79,0,0,53.82,61.64,75.62,0,119.32,19.82,55.17,30.77,93.14,101.69,126.72,116.6,124.53,158.22,145.7,125.05,152.69,175.43,174.28,141.32,158.22,158.01,147.89,179.81,257.09,275.97,250.52,318.84,201.5,220.38,206.82,208.8,199.62,216.94,241.87,195.14,246.14,232.06,168.75,178.87,234.36,242.07,271.59,214.33,187.21,199.52,422.4,352.84,218.82,246.14,195.97,281.08,259.7,265.85,229.25,358.57,248.75,283.06,296.2,439.3,330.31,397.89,200.67,346.48,397.79,424.8,379.64,337.4,319.15,252.4,398.31,313.73,538.7,469.34,324.68,414.16,476.01,465.27,365.67,404.15,321.97,247.18,409.37,512.1,314.98,362.12,450.88,605.13,479.35,421.78,563.94,477.06,461.62,837.4,488.74,562.16,594.18,558.82,449.21,452.44,581.04,672.3,461.93,468.09,367.96,390.07,412.08,541.93,808.83,338.86,357.32,418.96,432.73,354.51,363.79,548.92,420.42,846.69,561.12,839.18,690.03,542.35,518.15,470.69,459.74,463.39,464.85,486.44,552.05,590.53,499.79,456.4,489.57,575.3,555.9,559.97,606.18,543.81,663.75,1023.57,933.36,588.45,490.51,478.83,980.92,1050.48,788.8,661.45,655.72,546.41,657.07,637.99,641.01,541.82,913.33,756.89,898.21,608.05,617.23,464.64,602.21,511.16,641.32,709.01,628.18,702.96,652.07,655.2,579.48,867.13,787.65,532.12,636.63,913.64,1056.22,1113.06,1212.87,754.07,809.76,447.33,631.94,566.65,522.01,733.52,844.7,472.68,1028.79,788.7,694.1,709.43,813.21,783.17,655.72,512.83,724.66,780.35,821.03,631.31,524.82,565.29,550.69,485.82,0,0,0,0,0,0,25.45,56.63,24.2,53.4,60.18,68.94,52.98,50.79,81.04,0,0,0,0,0,0,0,0,46.83,200.77,190.03,241.66,244.68,346.58,333.54,335.84,244.89,325.2,0,0,0,0,0,0,116.4,172.61,190.55,325.72,263.87,498.23,0,,,,,,,30,,166699098,,544,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,0,0,0,0,0,45.68,50.17,58.93,0,106.7,0,55.17,12.1,93.14,85.32,49.75,108.16,107.84,133.08,104.09,117.54,133.19,159.47,174.28,131.73,151.65,158.01,147.89,179.81,244.68,268.57,233.1,278.47,194.31,207.86,203.48,202.65,174.7,207.86,238.21,191.8,230.71,219.13,168.75,176.47,231.23,228.83,264.39,214.33,182,194.31,399.15,271.28,212.77,239.57,187.53,251.67,240.61,253.23,227.06,339.8,248.75,283.06,296.2,427.83,329.16,383.92,191.91,338.24,391.95,412.18,360.24,331.04,304.65,243.95,378.49,307.89,534.94,439.2,324.68,414.16,468.92,465.27,365.67,391.74,314.56,247.18,395.08,499.48,314.98,338.13,440.24,592.72,468.29,416.25,557.47,469.23,461.62,827.39,485.82,547.98,582.08,558.82,449.21,447.44,576.76,652.48,440.24,468.09,361.49,381.21,412.08,530.98,799.75,336.67,341.26,402.9,425.74,354.51,360.87,541.82,420.42,845.85,548.5,831.35,682.42,528.79,505.22,457.03,459.74,451.29,464.85,466.21,552.05,584.9,486.86,451.29,482.27,572.07,528.89,553.71,606.18,540.26,655.3,1013.77,933.36,579.89,490.51,478.83,970.49,1038.91,775.24,661.45,644.14,534.21,650.4,630.69,641.01,535.25,900.92,743.22,885.59,586.46,610.97,451.92,602.21,507.09,636.42,709.01,628.18,682.83,646.12,655.2,579.48,861.39,781.19,514.92,636.63,894.77,1047.56,1093.56,1206.09,746.25,809.76,447.33,619.84,566.65,522.01,726.53,844.7,465.69,1026.08,786.92,685.23,696.29,804.03,776.28,641.74,512.83,715.27,774.93,799.44,631.31,519.09,558.51,550.69,485.82,0,0,0,0,0,0,0,0,20.03,18.98,26.49,39.32,37.86,38.59,59.35,0,0,0,0,0,0,0,0,0,200.77,190.03,231.12,244.68,341.57,326.03,322.9,244.89,310.39,0,0,0,0,0,0,111.08,172.61,178.56,301.21,263.87,493.22,0,,,,,,,31,,163212566,,542,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.76,13.25,17,0,61.64,0,55.17,0,65.29,26.8,16.27,99.92,91.57,110.03,70.71,80.41,133.19,142.78,156.65,111.7,142.37,150.29,130.58,167.61,228.52,255.53,224.55,272.53,184.19,195.56,190.86,193.89,169.27,206.09,226.01,186.17,218.19,206.09,164.16,171.05,221.84,219.86,250.94,202.55,182,192.85,331.14,238.21,206.3,239.57,184.61,233.94,227.99,247.81,227.06,339.8,240.61,283.06,281.29,427.83,329.16,383.92,191.91,322.49,387.05,400.81,360.24,307.89,304.65,243.95,370.26,307.89,528.79,420.94,316.23,400.19,468.92,459.53,358.89,375.16,309.03,247.18,395.08,493.74,308.82,330.83,435.75,582.08,452.96,409.37,540.68,469.23,450.46,816.23,485.82,547.98,566.54,548.71,441.07,439.2,565.4,652.48,440.24,453.59,358.26,381.21,404.15,530.98,794.64,330.31,341.26,402.9,425.74,351.17,360.87,536.3,408.01,809.66,543.81,819.57,656.66,528.79,499.38,443.89,451.61,444.41,445.77,466.21,544.95,584.9,482.69,446.91,477.06,562.58,518.25,550.69,586.57,540.26,646.23,1004.17,915.94,572.8,485.19,467.98,945.35,1010.54,775.24,647.27,644.14,534.21,640.49,625.26,622.13,525.24,888.3,743.22,864.42,575.72,596.68,445.56,591.68,501.46,636.42,685.96,617.75,682.83,636.32,645.29,574.89,850.23,771.8,514.92,626.2,879.33,1024.41,1002.61,1201.82,746.25,798.6,447.33,612.96,566.65,516.38,715.27,837.82,465.69,1006.68,774.82,685.23,691.07,804.03,776.28,633.71,512.83,704.53,769.4,799.44,618.38,519.09,547.66,550.69,485.82,0,0,0,0,0,0,0,0,0,0,12.1,0,16.17,32.23,21.49,0,0,0,0,0,0,0,0,0,193.37,183.77,224.97,234.04,341.57,321.34,322.9,244.89,310.39,0,0,0,0,0,0,111.08,172.61,178.56,295.47,256.05,493.22,0,,,,,,,32,,159529130,,540,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56,0,37.86,0,57.68,0,0,40.99,16.48,52.04,45.79,68.63,101.27,142.78,151.44,111.7,142.37,150.29,130.58,158.11,179.6,245.83,194.31,235.19,175.85,168.75,178.35,188.99,143.72,200.46,217.25,180.43,193.47,199.42,152.07,171.05,211.2,219.86,245.41,202.55,176.58,185.23,322.8,205.57,206.3,229.77,178.77,216.52,202.23,236.02,222.36,321.55,237.69,283.06,281.29,418.13,321.13,225.6,191.91,319.78,379.95,378.39,340.84,307.89,296.1,243.95,356.38,307.89,512.41,406.55,312.06,391.95,462.77,447.02,344.81,362.54,300.38,247.18,385.07,493.74,303.4,311.12,428.97,569.46,440.97,396.43,521.8,456.82,450.46,799.75,485.82,527.01,525.76,532.12,436.8,433.36,565.4,652.48,419.38,453.59,350.65,381.21,401.44,523.89,794.64,324.47,341.26,385.69,407.49,347.41,360.87,526.6,408.01,809.66,514.92,810.49,648.1,516.69,489.36,443.89,439.93,444.41,445.77,457.03,529.2,579.27,482.69,446.91,459.01,562.58,509.07,541.82,573.01,533.38,633.81,995.62,915.94,561.43,472.99,467.98,924.07,994.79,763.25,644.45,638.3,523.26,640.49,621.72,622.13,525.24,882.67,734.98,854.51,569.15,596.68,441.39,580.62,498.44,616.29,685.96,608.99,677.2,626.2,627.77,574.89,844.91,762.31,508.87,626.2,875.78,1005.63,1002.61,1182.84,741.97,791.3,447.33,612.96,561.12,505.01,712.45,818.94,455.26,1006.68,774.82,676.05,684.4,800.48,776.28,628.29,494.37,699.21,747.29,794.64,618.38,512.31,539.63,545.89,485.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.37,174.18,216.83,227.68,327.49,316.13,314.98,241.87,302.25,0,0,0,0,0,0,111.08,163.12,178.56,295.47,248.12,476.43,0,,,,,,,33,,155692756,,538,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86,0,15.85,0,0,0,0,52.04,0,26.8,101.27,126.41,136.21,111.7,127.45,132.67,112.43,145.6,125.37,239.26,164.27,75.93,173.65,160.1,138.92,138.92,119.21,176.05,148.42,170.63,137.57,184.19,144.24,162.7,211.2,209.01,224.76,202.55,176.58,177.93,218.09,179.7,198.58,221.21,165,177.41,170.94,229.35,222.36,309.03,235.09,276.7,270.44,402.48,321.13,225.6,191.91,294.22,373.49,364.73,332.6,307.89,296.1,243.95,350.86,297.77,500.21,395.6,312.06,379.75,462.77,441.18,321.03,362.54,291.09,244.16,385.07,476.74,303.4,306.84,428.97,528.06,409.89,388.4,505.32,456.82,442.43,785.05,476.53,527.01,487.49,525.35,416.35,423.55,548.5,637.15,396.12,446.29,344.08,358.99,401.44,523.89,786.92,324.47,334.06,385.69,407.49,342.72,341.99,518.98,401.34,753.86,499.38,800.9,642.26,512.2,472.57,443.89,439.93,436.17,438.88,454.32,529.2,570.82,471.22,439.61,451.71,562.58,502.19,541.82,544.54,527.64,603.26,988.22,894.66,551.52,458.39,467.98,907.7,983.52,748.12,638.2,638.3,515.12,640.49,614.73,614.94,517.63,866.19,726.74,839.28,556.11,591.26,429.6,580.62,498.44,616.29,659.89,608.99,677.2,616.29,627.77,553.61,837.72,762.31,498.44,620.57,857.85,981.75,919.9,1182.84,741.97,785.25,447.33,607.84,561.12,505.01,712.45,818.94,455.26,989.57,774.82,676.05,660.1,797.87,776.28,628.29,494.37,699.21,747.29,776.7,612.64,507.09,539.63,545.89,485.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.13,163.12,208.18,223.51,327.49,316.13,307.47,235.92,302.25,0,0,0,0,0,0,104.82,163.12,173.13,289.74,240.82,476.43,0,,,,,,,34,,151531290,,536,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86,0,0,0,0,0,0,0,0,0,101.27,84.79,86.46,91.57,117.02,132.67,112.43,130.68,44.64,208.59,141.32,44.22,65.08,113.27,89.7,73.22,100.65,119.63,108.47,157.91,98.87,168.13,138.4,159.89,159.78,204.32,195.66,135.38,164.79,165.21,194.1,146.12,192.43,189.51,155.61,138.3,145.6,195.66,222.36,237.69,202.55,245.41,259.6,402.48,317.48,220.38,191.91,284,368.27,350.33,307.89,294.95,281.92,231.23,332.08,285.67,488.63,377.35,303.71,366.81,462.77,441.18,296.41,344.29,283.58,241.03,376.51,464.12,298.19,281.5,413.12,514.08,386.94,380.16,478.72,450.88,437.32,779.52,397.27,521.17,471.95,507.51,416.35,413.85,548.5,637.15,384.44,446.29,344.08,358.99,388.61,523.89,770.76,304.86,324.36,377.45,396.12,342.72,341.99,516.69,387.88,736.13,484.15,794.22,631.73,498.54,465.69,428.87,433.15,436.17,429.18,435.23,514.5,570.82,471.22,439.61,426.78,553.19,494.79,522.43,544.54,527.43,585.84,988.22,876.31,542.97,431.27,467.98,901.96,970.69,738.84,625.37,631.1,505.63,640.49,609.62,609.51,517.63,850.65,722.68,817.17,543.49,578.64,419.07,580.62,494.26,616.29,648.73,583.54,668.96,608.99,619.94,553.61,825.3,749.27,498.44,614.52,851.8,970.17,904.99,1154.05,725.28,779.41,441.59,596.37,561.12,505.01,705.36,798.08,455.26,989.57,768.36,666.25,652.48,797.87,773.99,621.51,494.37,699.21,737.07,769.51,602.63,500.31,539.63,539.95,485.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.82,161.24,208.18,223.51,322.17,309.14,307.47,235.92,296.52,0,0,0,0,0,0,104.82,155.4,173.13,276.7,240.82,458.39,0,,,,,,,35,,146807848,,534,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86,0,0,0,0,0,0,0,0,0,23.78,59.66,16.58,91.57,117.02,54.76,104.61,114.83,8.03,195.56,113.16,17.1,0,26.18,54.44,51.31,67.9,61.64,76.24,53.4,70.09,29.52,131.94,149.56,69.15,204.32,138.51,89.7,119.73,120.88,168.96,131.83,190.03,82.5,149.04,109.09,115.87,195.66,194.62,12.72,130.68,212.14,255.01,289.95,317.48,214.64,191.91,274.72,362.85,330.31,288.49,294.95,281.92,231.23,322.49,281.5,488.63,362.22,293.6,354.92,462.77,429.18,277.43,331.77,278.47,241.03,369.63,449.94,298.19,281.5,413.12,501.57,368.48,366.08,455.78,439.51,432,772.95,397.27,515.02,471.95,507.51,402.07,407.18,534,625.68,384.44,440.86,334.27,358.99,379.02,516.58,770.76,304.86,324.36,377.45,396.12,324.99,338.76,516.69,384.44,729.46,458.91,781.08,608.26,498.54,457.24,428.87,433.15,436.17,424.8,435.23,514.5,563.83,457.45,439.61,416.25,553.19,494.79,516.06,521.28,523.47,585.84,975.7,856.18,535.88,412.39,459.74,891.74,955.36,729.46,612.75,612.54,501.36,630.69,598.35,602.84,517.63,840.43,722.68,804.86,537.65,571.86,416.25,568.42,487.8,594.49,648.73,583.54,668.96,598.25,619.94,553.61,815.6,749.27,490.72,609.62,847,963.71,879.33,1154.05,725.28,772.74,435.96,596.37,556.53,484.77,700.25,787.44,449.83,979.56,768.36,631.42,625.47,786.3,773.99,621.51,488.22,685.44,737.07,750.73,602.63,492.7,527.33,539.95,485.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.38,200.88,216.31,314.25,302.57,300.48,226.33,280.66,0,0,0,0,0,0,98.77,149.46,169.38,276.7,234.25,458.39,0,,,,,,,36,,141584724,,532,,
